domain,operator,family,criterion,raw_value,normalized_value,unit,sample_count,reference_tier,runtime_protocol,candidate_pool
TBI,Intensity Skewness Index,statistical,execution_time_per_slice,0.058240034999999996,0.03515267799398911,seconds/slice,30,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
TBI,Intensity Skewness Index,statistical,steep_slope_width,4.866666666666666,0.3209876543209876,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Intensity Skewness Index,statistical,curvature_at_peak,0.2957470738905368,1.0,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Intensity Skewness Index,statistical,rrmse_under_additive_noise,0.006788423549213976,0.0,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Squared Gradient,gradient,absolute_peak_localization_error,0.0,0.0,slices,30,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
TBI,Squared Gradient,gradient,range_around_global_maximum,1.0333333333333334,0.0,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Squared Gradient,gradient,false_maxima_count,0.4,0.2340425531914894,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Squared Gradient,gradient,fwhm,1.4333333333333333,0.0,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Squared Gradient,gradient,noise_level,0.34008735023149955,0.6347692012256685,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Squared Gradient,gradient,steep_to_gradual_slope_ratio,8.262597980658708,0.03712744333700284,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Squared Gradient,gradient,execution_time_per_slice,0.024517333000000002,0.012538531908596329,seconds/slice,30,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
TBI,Squared Gradient,gradient,steep_slope_width,6.966666666666667,0.7098765432098765,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Squared Gradient,gradient,curvature_at_peak,1.3272020336431105,0.009792231704342636,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Squared Gradient,gradient,rrmse_under_additive_noise,1.384081889607209,0.9542058220174608,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Gradient Squared Energy,gradient,absolute_peak_localization_error,0.0,0.0,slices,30,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
TBI,Gradient Squared Energy,gradient,range_around_global_maximum,1.0333333333333334,0.0,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Gradient Squared Energy,gradient,false_maxima_count,0.4,0.2340425531914894,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Gradient Squared Energy,gradient,fwhm,1.4333333333333333,0.0,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Gradient Squared Energy,gradient,noise_level,0.34008735023149955,0.6347692012256685,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Gradient Squared Energy,gradient,steep_to_gradual_slope_ratio,8.262597980658708,0.03712744333700284,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Gradient Squared Energy,gradient,execution_time_per_slice,0.023745488000000002,0.012020939469376006,seconds/slice,30,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
TBI,Gradient Squared Energy,gradient,steep_slope_width,6.966666666666667,0.7098765432098765,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Gradient Squared Energy,gradient,curvature_at_peak,1.3272020336431105,0.009792231704342636,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Gradient Squared Energy,gradient,rrmse_under_additive_noise,1.384081889607209,0.9542058220174608,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Mean Intensity,statistical,absolute_peak_localization_error,3.4,1.0,slices,30,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
TBI,Mean Intensity,statistical,range_around_global_maximum,1.1666666666666667,0.1290322580645161,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Mean Intensity,statistical,false_maxima_count,1.2333333333333334,0.7659574468085106,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Mean Intensity,statistical,fwhm,9.3,1.0,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Mean Intensity,statistical,noise_level,0.36070448012342504,0.6846767312310119,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Mean Intensity,statistical,steep_to_gradual_slope_ratio,1.8686679412096585,0.4498151169298652,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Mean Intensity,statistical,execution_time_per_slice,0.006403091,0.0003912812282042991,seconds/slice,30,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
TBI,Mean Intensity,statistical,steep_slope_width,3.6333333333333333,0.09259259259259259,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Mean Intensity,statistical,curvature_at_peak,0.5684739800089507,0.38873364290384016,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Mean Intensity,statistical,rrmse_under_additive_noise,0.7089811229763926,0.48648772283027514,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Intensity Variance,statistical,absolute_peak_localization_error,0.03333333333333333,0.00980392156862745,slices,30,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
TBI,Intensity Variance,statistical,range_around_global_maximum,1.0333333333333334,0.0,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Intensity Variance,statistical,false_maxima_count,0.03333333333333333,0.0,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Intensity Variance,statistical,fwhm,3.066666666666667,0.2076271186440678,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Intensity Variance,statistical,noise_level,0.12138438633644874,0.10535871634898908,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Intensity Variance,statistical,steep_to_gradual_slope_ratio,2.9094271767787316,0.2590438244746048,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Intensity Variance,statistical,execution_time_per_slice,0.021625823,0.010599510843576859,seconds/slice,30,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
TBI,Intensity Variance,statistical,steep_slope_width,8.533333333333333,1.0,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Intensity Variance,statistical,curvature_at_peak,0.7524688759220434,0.22664962309286782,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Intensity Variance,statistical,rrmse_under_additive_noise,0.5781467170067568,0.3958440401489506,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Intensity Range Index,statistical,absolute_peak_localization_error,1.1666666666666667,0.34313725490196084,slices,30,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
TBI,Intensity Range Index,statistical,range_around_global_maximum,1.1333333333333333,0.09677419354838696,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Intensity Range Index,statistical,false_maxima_count,1.1,0.6808510638297872,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Intensity Range Index,statistical,fwhm,4.333333333333333,0.3686440677966101,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Intensity Range Index,statistical,noise_level,0.36572365829997816,0.6968265690969794,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Intensity Range Index,statistical,steep_to_gradual_slope_ratio,2.4320862183698697,0.32627096164443126,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Intensity Range Index,statistical,execution_time_per_slice,0.008012532999999999,0.0014705588170513231,seconds/slice,30,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
TBI,Intensity Range Index,statistical,steep_slope_width,4.166666666666667,0.19135802469135807,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Intensity Range Index,statistical,curvature_at_peak,0.9079216509076119,0.14090732474027282,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Intensity Range Index,statistical,rrmse_under_additive_noise,1.224607226700102,0.8437198177196478,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Maximal Intensity,statistical,absolute_peak_localization_error,1.7,0.5,slices,30,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
TBI,Maximal Intensity,statistical,range_around_global_maximum,1.4333333333333333,0.38709677419354827,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Maximal Intensity,statistical,false_maxima_count,1.0,0.6170212765957447,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Maximal Intensity,statistical,fwhm,5.366666666666666,0.4999999999999999,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Maximal Intensity,statistical,noise_level,0.399988160250912,0.7797700567792346,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Maximal Intensity,statistical,steep_to_gradual_slope_ratio,2.5983279837354205,0.30005477143267806,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Maximal Intensity,statistical,execution_time_per_slice,0.005819604,0.0,seconds/slice,30,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
TBI,Maximal Intensity,statistical,steep_slope_width,3.6666666666666665,0.0987654320987654,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Maximal Intensity,statistical,curvature_at_peak,0.9328324228323004,0.12982403375183157,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Maximal Intensity,statistical,rrmse_under_additive_noise,1.2935167389657471,0.891461173804389,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Laplacian Energy,laplacian,absolute_peak_localization_error,1.9333333333333333,0.5686274509803921,slices,30,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
TBI,Laplacian Energy,laplacian,range_around_global_maximum,1.1666666666666667,0.1290322580645161,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Laplacian Energy,laplacian,false_maxima_count,1.5666666666666667,0.9787234042553191,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Laplacian Energy,laplacian,fwhm,6.933333333333334,0.6991525423728813,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Laplacian Energy,laplacian,noise_level,0.475123168872584,0.961648073597977,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Laplacian Energy,laplacian,steep_to_gradual_slope_ratio,1.8982376396632865,0.44150768952536495,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Laplacian Energy,laplacian,execution_time_per_slice,0.166474072,0.10773346716473253,seconds/slice,30,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
TBI,Laplacian Energy,laplacian,steep_slope_width,3.4,0.0493827160493827,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Laplacian Energy,laplacian,curvature_at_peak,0.7169160607696596,0.2514838531194827,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Laplacian Energy,laplacian,rrmse_under_additive_noise,0.8567131864697975,0.5888383100929351,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Mean Absolute Laplacian,laplacian,absolute_peak_localization_error,2.5,0.7352941176470589,slices,30,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
TBI,Mean Absolute Laplacian,laplacian,range_around_global_maximum,1.2333333333333334,0.19354838709677413,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Mean Absolute Laplacian,laplacian,false_maxima_count,1.4,0.8723404255319148,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Mean Absolute Laplacian,laplacian,fwhm,7.766666666666667,0.8050847457627118,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Mean Absolute Laplacian,laplacian,noise_level,0.49096660268209974,1.0,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Mean Absolute Laplacian,laplacian,steep_to_gradual_slope_ratio,1.8460523746704065,0.45634843336204345,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Mean Absolute Laplacian,laplacian,execution_time_per_slice,0.167340068,0.1083141964329082,seconds/slice,30,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
TBI,Mean Absolute Laplacian,laplacian,steep_slope_width,3.1333333333333333,0.0,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Mean Absolute Laplacian,laplacian,curvature_at_peak,0.6115189961845041,0.34207459342389807,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Mean Absolute Laplacian,laplacian,rrmse_under_additive_noise,0.7942851572197571,0.5455874050131628,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Spatial Frequency,gradient,absolute_peak_localization_error,0.06666666666666667,0.0196078431372549,slices,30,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
TBI,Spatial Frequency,gradient,range_around_global_maximum,1.0333333333333334,0.0,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Spatial Frequency,gradient,false_maxima_count,0.7666666666666667,0.4680851063829788,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Spatial Frequency,gradient,fwhm,2.3,0.1101694915254237,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Spatial Frequency,gradient,noise_level,0.3130313873540409,0.5692752994940288,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Spatial Frequency,gradient,steep_to_gradual_slope_ratio,4.304041287523185,0.1480567229327932,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Spatial Frequency,gradient,execution_time_per_slice,0.048479966,0.028607661934199075,seconds/slice,30,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
TBI,Spatial Frequency,gradient,steep_slope_width,5.633333333333334,0.462962962962963,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Spatial Frequency,gradient,curvature_at_peak,1.136965728976262,0.057297584102903906,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Spatial Frequency,gradient,rrmse_under_additive_noise,1.3318011384211028,0.9179850757563092,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Modified Tenengrad,gradient,absolute_peak_localization_error,0.0,0.0,slices,30,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
TBI,Modified Tenengrad,gradient,range_around_global_maximum,1.0333333333333334,0.0,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Modified Tenengrad,gradient,false_maxima_count,0.4666666666666667,0.2765957446808511,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Modified Tenengrad,gradient,fwhm,1.5333333333333334,0.012711864406779672,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Modified Tenengrad,gradient,noise_level,0.3531096471091751,0.6662920502142473,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Modified Tenengrad,gradient,steep_to_gradual_slope_ratio,10.196071567617475,0.014256129114314132,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Modified Tenengrad,gradient,execution_time_per_slice,0.378510835,0.2499234474918074,seconds/slice,30,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
TBI,Modified Tenengrad,gradient,steep_slope_width,6.833333333333333,0.6851851851851851,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Modified Tenengrad,gradient,curvature_at_peak,1.3438726090985829,0.0062702345039889786,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Modified Tenengrad,gradient,rrmse_under_additive_noise,1.3889662293439646,0.9575897525510624,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
TBI,Absolute Central Moment 2,statistical,absolute_peak_localization_error,0.03333333333333333,0.00980392156862745,slices,30,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
TBI,Absolute Central Moment 2,statistical,range_around_global_maximum,1.0333333333333334,0.0,slices,30,not_reference_dependent,not_applicable,frozen_32
TBI,Absolute Central Moment 2,statistical,false_maxima_count,0.03333333333333333,0.0,dimensionless,30,not_reference_dependent,not_applicable,frozen_32
