domain,stack_index,stack_id,slice_count,submitted_peak,corrected_peak,absolute_peak_shift,submitted_constant,corrected_constant
WBC,11137,WBC_11137,10,6,6,0,False,False
WBC,11138,WBC_11138,10,6,6,0,False,False
WBC,11139,WBC_11139,10,8,8,0,False,False
WBC,11140,WBC_11140,10,7,7,0,False,False
WBC,11141,WBC_11141,10,9,9,0,False,False
WBC,11142,WBC_11142,10,6,6,0,False,False
WBC,11143,WBC_11143,10,6,6,0,False,False
WBC,11144,WBC_11144,10,7,7,0,False,False
WBC,11145,WBC_11145,10,7,7,0,False,False
WBC,11146,WBC_11146,10,6,6,0,False,False
WBC,11147,WBC_11147,10,6,6,0,False,False
WBC,11148,WBC_11148,10,6,6,0,False,False
WBC,11149,WBC_11149,10,6,6,0,False,False
WBC,11150,WBC_11150,10,6,6,0,False,False
WBC,11151,WBC_11151,10,6,6,0,False,False
WBC,11152,WBC_11152,10,7,7,0,False,False
WBC,11153,WBC_11153,10,5,5,0,False,False
WBC,11154,WBC_11154,10,6,6,0,False,False
WBC,11155,WBC_11155,10,6,6,0,False,False
WBC,11156,WBC_11156,10,6,6,0,False,False
WBC,11157,WBC_11157,10,8,8,0,False,False
WBC,11158,WBC_11158,10,6,6,0,False,False
WBC,11159,WBC_11159,10,7,7,0,False,False
WBC,11160,WBC_11160,10,5,5,0,False,False
WBC,11161,WBC_11161,10,6,6,0,False,False
WBC,11162,WBC_11162,10,6,6,0,False,False
WBC,11163,WBC_11163,10,6,6,0,False,False
WBC,11164,WBC_11164,10,0,0,0,False,False
WBC,11165,WBC_11165,10,0,0,0,False,False
WBC,11166,WBC_11166,10,2,2,0,False,False
WBC,11167,WBC_11167,10,6,6,0,False,False
WBC,11168,WBC_11168,10,2,2,0,False,False
WBC,11169,WBC_11169,10,5,5,0,False,False
WBC,11170,WBC_11170,10,0,0,0,False,False
WBC,11171,WBC_11171,10,0,0,0,False,False
WBC,11172,WBC_11172,10,9,9,0,False,False
WBC,11173,WBC_11173,10,1,1,0,False,False
WBC,11174,WBC_11174,10,1,1,0,False,False
WBC,11175,WBC_11175,10,9,9,0,False,False
WBC,11176,WBC_11176,10,7,7,0,False,False
WBC,11177,WBC_11177,10,0,0,0,False,False
WBC,11178,WBC_11178,10,0,0,0,False,False
WBC,11179,WBC_11179,10,9,9,0,False,False
WBC,11180,WBC_11180,10,9,9,0,False,False
WBC,11181,WBC_11181,10,9,9,0,False,False
WBC,11182,WBC_11182,10,7,7,0,False,False
WBC,11183,WBC_11183,10,9,9,0,False,False
WBC,11184,WBC_11184,10,7,7,0,False,False
WBC,11185,WBC_11185,10,9,9,0,False,False
WBC,11186,WBC_11186,10,6,6,0,False,False
WBC,11187,WBC_11187,10,7,7,0,False,False
WBC,11188,WBC_11188,10,2,2,0,False,False
WBC,11189,WBC_11189,10,2,2,0,False,False
WBC,11190,WBC_11190,10,9,9,0,False,False
WBC,11191,WBC_11191,10,2,2,0,False,False
WBC,11192,WBC_11192,10,6,6,0,False,False
WBC,11193,WBC_11193,10,9,9,0,False,False
WBC,11194,WBC_11194,10,1,1,0,False,False
WBC,11195,WBC_11195,10,9,9,0,False,False
WBC,11196,WBC_11196,10,6,6,0,False,False
WBC,11197,WBC_11197,10,9,9,0,False,False
WBC,11198,WBC_11198,10,9,9,0,False,False
WBC,11199,WBC_11199,10,9,9,0,False,False
WBC,11200,WBC_11200,10,9,9,0,False,False
WBC,11201,WBC_11201,10,2,2,0,False,False
WBC,11202,WBC_11202,10,9,9,0,False,False
WBC,11203,WBC_11203,10,0,0,0,False,False
WBC,11204,WBC_11204,10,4,4,0,False,False
WBC,11205,WBC_11205,10,9,9,0,False,False
WBC,11206,WBC_11206,10,2,2,0,False,False
WBC,11207,WBC_11207,10,2,2,0,False,False
WBC,11208,WBC_11208,10,9,9,0,False,False
WBC,11209,WBC_11209,10,1,1,0,False,False
WBC,11210,WBC_11210,10,8,8,0,False,False
WBC,11211,WBC_11211,10,5,5,0,False,False
WBC,11212,WBC_11212,10,9,9,0,False,False
WBC,11213,WBC_11213,10,9,9,0,False,False
WBC,11214,WBC_11214,10,9,9,0,False,False
WBC,11215,WBC_11215,10,0,0,0,False,False
WBC,11216,WBC_11216,10,9,9,0,False,False
WBC,11217,WBC_11217,10,2,2,0,False,False
WBC,11218,WBC_11218,10,6,6,0,False,False
WBC,11219,WBC_11219,10,1,1,0,False,False
WBC,11220,WBC_11220,10,9,9,0,False,False
WBC,11221,WBC_11221,10,9,9,0,False,False
WBC,11222,WBC_11222,10,9,9,0,False,False
WBC,11223,WBC_11223,10,9,9,0,False,False
WBC,11224,WBC_11224,10,7,7,0,False,False
WBC,11225,WBC_11225,10,1,1,0,False,False
WBC,11226,WBC_11226,10,6,6,0,False,False
WBC,11227,WBC_11227,10,9,9,0,False,False
WBC,11228,WBC_11228,10,9,9,0,False,False
WBC,11229,WBC_11229,10,9,9,0,False,False
WBC,11230,WBC_11230,10,9,9,0,False,False
WBC,11231,WBC_11231,10,8,8,0,False,False
WBC,11232,WBC_11232,10,6,6,0,False,False
WBC,11233,WBC_11233,10,9,9,0,False,False
WBC,11234,WBC_11234,10,9,9,0,False,False
WBC,11235,WBC_11235,10,9,9,0,False,False
WBC,11236,WBC_11236,10,6,6,0,False,False
WBC,11237,WBC_11237,10,9,9,0,False,False
WBC,11238,WBC_11238,10,9,9,0,False,False
WBC,11239,WBC_11239,10,9,9,0,False,False
WBC,11240,WBC_11240,10,6,6,0,False,False
WBC,11241,WBC_11241,10,9,9,0,False,False
WBC,11242,WBC_11242,10,6,6,0,False,False
WBC,11243,WBC_11243,10,9,9,0,False,False
WBC,11244,WBC_11244,10,5,5,0,False,False
WBC,11245,WBC_11245,10,9,9,0,False,False
WBC,11246,WBC_11246,10,5,5,0,False,False
WBC,11247,WBC_11247,10,6,6,0,False,False
WBC,11248,WBC_11248,10,6,6,0,False,False
WBC,11249,WBC_11249,10,6,6,0,False,False
WBC,11250,WBC_11250,10,9,9,0,False,False
WBC,11251,WBC_11251,10,9,9,0,False,False
WBC,11252,WBC_11252,10,6,6,0,False,False
WBC,11253,WBC_11253,10,9,9,0,False,False
WBC,11254,WBC_11254,10,2,2,0,False,False
WBC,11255,WBC_11255,10,1,1,0,False,False
WBC,11256,WBC_11256,10,8,8,0,False,False
WBC,11257,WBC_11257,10,6,6,0,False,False
WBC,11258,WBC_11258,10,7,7,0,False,False
WBC,11259,WBC_11259,10,9,9,0,False,False
WBC,11260,WBC_11260,10,9,9,0,False,False
WBC,11261,WBC_11261,10,7,7,0,False,False
WBC,11262,WBC_11262,10,7,7,0,False,False
WBC,11263,WBC_11263,10,6,6,0,False,False
WBC,11264,WBC_11264,10,1,1,0,False,False
WBC,11265,WBC_11265,10,9,9,0,False,False
WBC,11266,WBC_11266,10,9,9,0,False,False
WBC,11267,WBC_11267,10,1,1,0,False,False
WBC,11268,WBC_11268,10,9,9,0,False,False
WBC,11269,WBC_11269,10,9,9,0,False,False
WBC,11270,WBC_11270,10,2,2,0,False,False
WBC,11271,WBC_11271,10,1,1,0,False,False
WBC,11272,WBC_11272,10,9,9,0,False,False
WBC,11273,WBC_11273,10,9,9,0,False,False
WBC,11274,WBC_11274,10,6,6,0,False,False
WBC,11275,WBC_11275,10,6,6,0,False,False
WBC,11276,WBC_11276,10,9,9,0,False,False
WBC,11277,WBC_11277,10,6,6,0,False,False
WBC,11278,WBC_11278,10,6,6,0,False,False
WBC,11279,WBC_11279,10,7,7,0,False,False
WBC,11280,WBC_11280,10,1,1,0,False,False
WBC,11281,WBC_11281,10,8,8,0,False,False
WBC,11282,WBC_11282,10,6,6,0,False,False
WBC,11283,WBC_11283,10,6,6,0,False,False
WBC,11284,WBC_11284,10,6,6,0,False,False
WBC,11285,WBC_11285,10,6,6,0,False,False
WBC,11286,WBC_11286,10,6,6,0,False,False
WBC,11287,WBC_11287,10,6,6,0,False,False
WBC,11288,WBC_11288,10,7,7,0,False,False
WBC,11289,WBC_11289,10,0,0,0,False,False
WBC,11290,WBC_11290,10,6,6,0,False,False
WBC,11291,WBC_11291,10,7,7,0,False,False
WBC,11292,WBC_11292,10,7,7,0,False,False
WBC,11293,WBC_11293,10,6,6,0,False,False
WBC,11294,WBC_11294,10,0,0,0,False,False
WBC,11295,WBC_11295,10,6,6,0,False,False
WBC,11296,WBC_11296,10,6,6,0,False,False
WBC,11297,WBC_11297,10,6,6,0,False,False
WBC,11298,WBC_11298,10,7,7,0,False,False
WBC,11299,WBC_11299,10,7,7,0,False,False
WBC,11300,WBC_11300,10,6,6,0,False,False
WBC,11301,WBC_11301,10,6,6,0,False,False
WBC,11302,WBC_11302,10,8,8,0,False,False
WBC,11303,WBC_11303,10,6,6,0,False,False
WBC,11304,WBC_11304,10,7,7,0,False,False
WBC,11305,WBC_11305,10,8,8,0,False,False
WBC,11306,WBC_11306,10,6,6,0,False,False
WBC,11307,WBC_11307,10,6,6,0,False,False
WBC,11308,WBC_11308,10,8,8,0,False,False
WBC,11309,WBC_11309,10,7,7,0,False,False
WBC,11310,WBC_11310,10,7,7,0,False,False
WBC,11311,WBC_11311,10,6,6,0,False,False
WBC,11312,WBC_11312,10,0,0,0,False,False
WBC,11313,WBC_11313,10,6,6,0,False,False
WBC,11314,WBC_11314,10,9,9,0,False,False
WBC,11315,WBC_11315,10,6,6,0,False,False
WBC,11316,WBC_11316,10,7,7,0,False,False
WBC,11317,WBC_11317,10,0,0,0,False,False
WBC,11318,WBC_11318,10,7,7,0,False,False
WBC,11319,WBC_11319,10,6,6,0,False,False
WBC,11320,WBC_11320,10,6,6,0,False,False
WBC,11321,WBC_11321,10,6,6,0,False,False
WBC,11322,WBC_11322,10,6,6,0,False,False
WBC,11323,WBC_11323,10,8,8,0,False,False
WBC,11324,WBC_11324,10,8,8,0,False,False
WBC,11325,WBC_11325,10,6,6,0,False,False
WBC,11326,WBC_11326,10,8,8,0,False,False
WBC,11327,WBC_11327,10,7,7,0,False,False
WBC,11328,WBC_11328,10,5,5,0,False,False
WBC,11329,WBC_11329,10,6,6,0,False,False
WBC,11330,WBC_11330,10,6,6,0,False,False
WBC,11331,WBC_11331,10,8,8,0,False,False
WBC,11332,WBC_11332,10,7,7,0,False,False
WBC,11333,WBC_11333,10,6,6,0,False,False
WBC,11334,WBC_11334,10,7,7,0,False,False
WBC,11335,WBC_11335,10,6,6,0,False,False
WBC,11336,WBC_11336,10,6,6,0,False,False
WBC,11337,WBC_11337,10,6,6,0,False,False
WBC,11338,WBC_11338,10,8,8,0,False,False
WBC,11339,WBC_11339,10,8,8,0,False,False
WBC,11340,WBC_11340,10,5,5,0,False,False
WBC,11341,WBC_11341,10,7,7,0,False,False
WBC,11342,WBC_11342,10,7,7,0,False,False
WBC,11343,WBC_11343,10,7,7,0,False,False
WBC,11344,WBC_11344,10,6,6,0,False,False
WBC,11345,WBC_11345,10,6,6,0,False,False
WBC,11346,WBC_11346,10,6,6,0,False,False
WBC,11347,WBC_11347,10,6,6,0,False,False
WBC,11348,WBC_11348,10,6,6,0,False,False
WBC,11349,WBC_11349,10,7,7,0,False,False
WBC,11350,WBC_11350,10,6,6,0,False,False
WBC,11351,WBC_11351,10,7,7,0,False,False
WBC,11352,WBC_11352,10,7,7,0,False,False
WBC,11353,WBC_11353,10,7,7,0,False,False
WBC,11354,WBC_11354,10,6,6,0,False,False
WBC,11355,WBC_11355,10,6,6,0,False,False
WBC,11356,WBC_11356,10,6,6,0,False,False
WBC,11357,WBC_11357,10,7,7,0,False,False
WBC,11358,WBC_11358,10,7,7,0,False,False
WBC,11359,WBC_11359,10,7,7,0,False,False
WBC,11360,WBC_11360,10,6,6,0,False,False
WBC,11361,WBC_11361,10,6,6,0,False,False
WBC,11362,WBC_11362,10,7,7,0,False,False
WBC,11363,WBC_11363,10,6,6,0,False,False
WBC,11364,WBC_11364,10,7,7,0,False,False
WBC,11365,WBC_11365,10,7,7,0,False,False
WBC,11366,WBC_11366,10,8,8,0,False,False
WBC,11367,WBC_11367,10,6,6,0,False,False
WBC,11368,WBC_11368,10,6,6,0,False,False
WBC,11369,WBC_11369,10,4,4,0,False,False
WBC,11370,WBC_11370,10,8,8,0,False,False
WBC,11371,WBC_11371,10,7,7,0,False,False
WBC,11372,WBC_11372,10,6,6,0,False,False
WBC,11373,WBC_11373,10,6,6,0,False,False
WBC,11374,WBC_11374,10,6,6,0,False,False
WBC,11375,WBC_11375,10,7,7,0,False,False
WBC,11376,WBC_11376,10,8,8,0,False,False
WBC,11377,WBC_11377,10,7,7,0,False,False
WBC,11378,WBC_11378,10,6,6,0,False,False
WBC,11379,WBC_11379,10,7,7,0,False,False
WBC,11380,WBC_11380,10,7,7,0,False,False
WBC,11381,WBC_11381,10,8,8,0,False,False
WBC,11382,WBC_11382,10,6,6,0,False,False
WBC,11383,WBC_11383,10,7,7,0,False,False
WBC,11384,WBC_11384,10,7,7,0,False,False
WBC,11385,WBC_11385,10,8,8,0,False,False
WBC,11386,WBC_11386,10,7,7,0,False,False
WBC,11387,WBC_11387,10,7,7,0,False,False
WBC,11388,WBC_11388,10,6,6,0,False,False
WBC,11389,WBC_11389,10,7,7,0,False,False
WBC,11390,WBC_11390,10,7,7,0,False,False
WBC,11391,WBC_11391,10,7,7,0,False,False
WBC,11392,WBC_11392,10,7,7,0,False,False
WBC,11393,WBC_11393,10,7,7,0,False,False
WBC,11394,WBC_11394,10,9,9,0,False,False
WBC,11395,WBC_11395,10,9,9,0,False,False
WBC,11396,WBC_11396,10,9,9,0,False,False
WBC,11397,WBC_11397,10,8,8,0,False,False
WBC,11398,WBC_11398,10,9,9,0,False,False
WBC,11399,WBC_11399,10,8,8,0,False,False
WBC,11400,WBC_11400,10,7,7,0,False,False
WBC,11401,WBC_11401,10,7,7,0,False,False
WBC,11402,WBC_11402,10,8,8,0,False,False
WBC,11403,WBC_11403,10,6,6,0,False,False
WBC,11404,WBC_11404,10,7,7,0,False,False
WBC,11405,WBC_11405,10,7,7,0,False,False
WBC,11406,WBC_11406,10,5,5,0,False,False
WBC,11407,WBC_11407,10,6,6,0,False,False
WBC,11408,WBC_11408,10,6,6,0,False,False
WBC,11409,WBC_11409,10,6,6,0,False,False
WBC,11410,WBC_11410,10,6,6,0,False,False
WBC,11411,WBC_11411,10,7,7,0,False,False
WBC,11412,WBC_11412,10,7,7,0,False,False
WBC,11413,WBC_11413,10,6,6,0,False,False
WBC,11414,WBC_11414,10,6,6,0,False,False
WBC,11415,WBC_11415,10,7,7,0,False,False
WBC,11416,WBC_11416,10,6,6,0,False,False
WBC,11417,WBC_11417,10,7,7,0,False,False
WBC,11418,WBC_11418,10,7,7,0,False,False
WBC,11419,WBC_11419,10,6,6,0,False,False
WBC,11420,WBC_11420,10,6,6,0,False,False
WBC,11421,WBC_11421,10,7,7,0,False,False
WBC,11422,WBC_11422,10,6,6,0,False,False
WBC,11423,WBC_11423,10,7,7,0,False,False
WBC,11424,WBC_11424,10,7,7,0,False,False
WBC,11425,WBC_11425,10,7,7,0,False,False
WBC,11426,WBC_11426,10,7,7,0,False,False
WBC,11427,WBC_11427,10,6,6,0,False,False
WBC,11428,WBC_11428,10,8,8,0,False,False
WBC,11429,WBC_11429,10,7,7,0,False,False
WBC,11430,WBC_11430,10,7,7,0,False,False
WBC,11431,WBC_11431,10,9,9,0,False,False
WBC,11432,WBC_11432,10,7,7,0,False,False
WBC,11433,WBC_11433,10,9,9,0,False,False
WBC,11434,WBC_11434,10,5,5,0,False,False
WBC,11435,WBC_11435,10,7,7,0,False,False
WBC,11436,WBC_11436,10,7,7,0,False,False
WBC,11437,WBC_11437,10,6,6,0,False,False
WBC,11438,WBC_11438,10,7,7,0,False,False
WBC,11439,WBC_11439,10,6,6,0,False,False
WBC,11440,WBC_11440,10,6,6,0,False,False
WBC,11441,WBC_11441,10,6,6,0,False,False
WBC,11442,WBC_11442,10,7,7,0,False,False
WBC,11443,WBC_11443,10,6,6,0,False,False
WBC,11444,WBC_11444,10,7,7,0,False,False
WBC,11445,WBC_11445,10,7,7,0,False,False
WBC,11446,WBC_11446,10,7,7,0,False,False
WBC,11447,WBC_11447,10,5,5,0,False,False
WBC,11448,WBC_11448,10,9,9,0,False,False
WBC,11449,WBC_11449,10,6,6,0,False,False
WBC,11450,WBC_11450,10,7,7,0,False,False
WBC,11451,WBC_11451,10,6,6,0,False,False
WBC,11452,WBC_11452,10,7,7,0,False,False
WBC,11453,WBC_11453,10,6,6,0,False,False
WBC,11454,WBC_11454,10,6,6,0,False,False
WBC,11455,WBC_11455,10,9,9,0,False,False
WBC,11456,WBC_11456,10,7,7,0,False,False
WBC,11457,WBC_11457,10,7,7,0,False,False
WBC,11458,WBC_11458,10,6,6,0,False,False
WBC,11459,WBC_11459,10,6,6,0,False,False
WBC,11460,WBC_11460,10,6,6,0,False,False
WBC,11461,WBC_11461,10,6,6,0,False,False
WBC,11462,WBC_11462,10,7,7,0,False,False
WBC,11463,WBC_11463,10,6,6,0,False,False
WBC,11464,WBC_11464,10,7,7,0,False,False
WBC,11465,WBC_11465,10,5,5,0,False,False
WBC,11466,WBC_11466,10,6,6,0,False,False
WBC,11467,WBC_11467,10,5,5,0,False,False
WBC,11468,WBC_11468,10,6,6,0,False,False
WBC,11469,WBC_11469,10,7,7,0,False,False
WBC,11470,WBC_11470,10,8,8,0,False,False
WBC,11471,WBC_11471,10,7,7,0,False,False
WBC,11472,WBC_11472,10,7,7,0,False,False
WBC,11473,WBC_11473,10,7,7,0,False,False
WBC,11474,WBC_11474,10,7,7,0,False,False
WBC,11475,WBC_11475,10,7,7,0,False,False
WBC,11476,WBC_11476,10,7,7,0,False,False
WBC,11477,WBC_11477,10,9,9,0,False,False
WBC,11478,WBC_11478,10,7,7,0,False,False
WBC,11479,WBC_11479,10,9,9,0,False,False
WBC,11480,WBC_11480,10,7,7,0,False,False
WBC,11481,WBC_11481,10,5,5,0,False,False
WBC,11482,WBC_11482,10,7,7,0,False,False
WBC,11483,WBC_11483,10,1,1,0,False,False
WBC,11484,WBC_11484,10,6,6,0,False,False
WBC,11485,WBC_11485,10,6,6,0,False,False
WBC,11486,WBC_11486,10,6,6,0,False,False
WBC,11487,WBC_11487,10,6,6,0,False,False
WBC,11488,WBC_11488,10,6,6,0,False,False
WBC,11489,WBC_11489,10,6,6,0,False,False
WBC,11490,WBC_11490,10,6,6,0,False,False
WBC,11491,WBC_11491,10,8,8,0,False,False
WBC,11492,WBC_11492,10,9,9,0,False,False
WBC,11493,WBC_11493,10,6,6,0,False,False
WBC,11494,WBC_11494,10,5,5,0,False,False
WBC,11495,WBC_11495,10,5,5,0,False,False
WBC,11496,WBC_11496,10,2,2,0,False,False
WBC,11497,WBC_11497,10,5,5,0,False,False
WBC,11498,WBC_11498,10,9,9,0,False,False
WBC,11499,WBC_11499,10,9,9,0,False,False
WBC,11500,WBC_11500,10,9,9,0,False,False
WBC,11501,WBC_11501,10,0,0,0,False,False
WBC,11502,WBC_11502,10,3,3,0,False,False
WBC,11503,WBC_11503,10,0,0,0,False,False
WBC,11504,WBC_11504,10,9,9,0,False,False
WBC,11505,WBC_11505,10,1,1,0,False,False
WBC,11506,WBC_11506,10,0,0,0,False,False
WBC,11507,WBC_11507,10,4,4,0,False,False
WBC,11508,WBC_11508,10,2,2,0,False,False
WBC,11509,WBC_11509,10,5,5,0,False,False
WBC,11510,WBC_11510,10,6,6,0,False,False
WBC,11511,WBC_11511,10,7,7,0,False,False
WBC,11512,WBC_11512,10,8,8,0,False,False
WBC,11513,WBC_11513,10,0,0,0,False,False
WBC,11514,WBC_11514,10,9,9,0,False,False
WBC,11515,WBC_11515,10,9,9,0,False,False
WBC,11516,WBC_11516,10,2,2,0,False,False
WBC,11517,WBC_11517,10,9,9,0,False,False
WBC,11518,WBC_11518,10,9,9,0,False,False
WBC,11519,WBC_11519,10,9,9,0,False,False
WBC,11520,WBC_11520,10,8,8,0,False,False
WBC,11521,WBC_11521,10,6,6,0,False,False
WBC,11522,WBC_11522,10,9,9,0,False,False
WBC,11523,WBC_11523,10,7,7,0,False,False
WBC,11524,WBC_11524,10,5,5,0,False,False
WBC,11525,WBC_11525,10,6,6,0,False,False
WBC,11526,WBC_11526,10,8,8,0,False,False
WBC,11527,WBC_11527,10,5,5,0,False,False
WBC,11528,WBC_11528,10,6,6,0,False,False
WBC,11529,WBC_11529,10,5,5,0,False,False
WBC,11530,WBC_11530,10,7,7,0,False,False
WBC,11531,WBC_11531,10,7,7,0,False,False
WBC,11532,WBC_11532,10,7,7,0,False,False
WBC,11533,WBC_11533,10,7,7,0,False,False
WBC,11534,WBC_11534,10,6,6,0,False,False
WBC,11535,WBC_11535,10,5,5,0,False,False
WBC,11536,WBC_11536,10,8,8,0,False,False
WBC,11537,WBC_11537,10,6,6,0,False,False
WBC,11538,WBC_11538,10,0,0,0,False,False
WBC,11539,WBC_11539,10,9,9,0,False,False
WBC,11540,WBC_11540,10,9,9,0,False,False
WBC,11541,WBC_11541,10,9,9,0,False,False
WBC,11542,WBC_11542,10,9,9,0,False,False
WBC,11543,WBC_11543,10,9,9,0,False,False
WBC,11544,WBC_11544,10,4,4,0,False,False
WBC,11545,WBC_11545,10,8,8,0,False,False
WBC,11546,WBC_11546,10,9,9,0,False,False
WBC,11547,WBC_11547,10,9,9,0,False,False
WBC,11548,WBC_11548,10,9,9,0,False,False
WBC,11549,WBC_11549,10,9,9,0,False,False
WBC,11550,WBC_11550,10,4,4,0,False,False
WBC,11551,WBC_11551,10,8,8,0,False,False
WBC,11552,WBC_11552,10,9,9,0,False,False
WBC,11553,WBC_11553,10,5,5,0,False,False
WBC,11554,WBC_11554,10,8,8,0,False,False
WBC,11555,WBC_11555,10,9,9,0,False,False
WBC,11556,WBC_11556,10,9,9,0,False,False
WBC,11557,WBC_11557,10,9,9,0,False,False
WBC,11558,WBC_11558,10,7,7,0,False,False
WBC,11559,WBC_11559,10,6,6,0,False,False
WBC,11560,WBC_11560,10,8,8,0,False,False
WBC,11561,WBC_11561,10,9,9,0,False,False
WBC,11562,WBC_11562,10,8,8,0,False,False
WBC,11563,WBC_11563,10,8,8,0,False,False
WBC,11564,WBC_11564,10,7,7,0,False,False
WBC,11565,WBC_11565,10,7,7,0,False,False
WBC,11566,WBC_11566,10,7,7,0,False,False
WBC,11567,WBC_11567,10,8,8,0,False,False
WBC,11568,WBC_11568,10,9,9,0,False,False
WBC,11569,WBC_11569,10,9,9,0,False,False
WBC,11570,WBC_11570,10,9,9,0,False,False
WBC,11571,WBC_11571,10,9,9,0,False,False
WBC,11572,WBC_11572,10,8,8,0,False,False
WBC,11573,WBC_11573,10,5,5,0,False,False
WBC,11574,WBC_11574,10,9,9,0,False,False
WBC,11575,WBC_11575,10,9,9,0,False,False
WBC,11576,WBC_11576,10,5,5,0,False,False
WBC,11577,WBC_11577,10,9,9,0,False,False
WBC,11578,WBC_11578,10,9,9,0,False,False
WBC,11579,WBC_11579,10,9,9,0,False,False
WBC,11580,WBC_11580,10,9,9,0,False,False
WBC,11581,WBC_11581,10,9,9,0,False,False
WBC,11582,WBC_11582,10,1,1,0,False,False
WBC,11583,WBC_11583,10,6,6,0,False,False
WBC,11584,WBC_11584,10,5,5,0,False,False
WBC,11585,WBC_11585,10,9,9,0,False,False
WBC,11586,WBC_11586,10,9,9,0,False,False
WBC,11587,WBC_11587,10,9,9,0,False,False
WBC,11588,WBC_11588,10,6,6,0,False,False
WBC,11589,WBC_11589,10,8,8,0,False,False
WBC,11590,WBC_11590,10,7,7,0,False,False
WBC,11591,WBC_11591,10,7,7,0,False,False
WBC,11592,WBC_11592,10,8,8,0,False,False
WBC,11593,WBC_11593,10,7,7,0,False,False
WBC,11594,WBC_11594,10,6,6,0,False,False
WBC,11595,WBC_11595,10,9,9,0,False,False
WBC,11596,WBC_11596,10,6,6,0,False,False
WBC,11597,WBC_11597,10,9,9,0,False,False
WBC,11598,WBC_11598,10,9,9,0,False,False
WBC,11599,WBC_11599,10,7,7,0,False,False
WBC,11600,WBC_11600,10,7,7,0,False,False
WBC,11601,WBC_11601,10,9,9,0,False,False
WBC,11602,WBC_11602,10,7,7,0,False,False
WBC,11603,WBC_11603,10,8,8,0,False,False
WBC,11604,WBC_11604,10,9,9,0,False,False
WBC,11605,WBC_11605,10,9,9,0,False,False
WBC,11606,WBC_11606,10,6,6,0,False,False
WBC,11607,WBC_11607,10,8,8,0,False,False
WBC,11608,WBC_11608,10,8,8,0,False,False
WBC,11609,WBC_11609,10,7,7,0,False,False
WBC,11610,WBC_11610,10,9,9,0,False,False
WBC,11611,WBC_11611,10,9,9,0,False,False
WBC,11612,WBC_11612,10,9,9,0,False,False
WBC,11613,WBC_11613,10,7,7,0,False,False
WBC,11614,WBC_11614,10,7,7,0,False,False
WBC,11615,WBC_11615,10,7,7,0,False,False
WBC,11616,WBC_11616,10,6,6,0,False,False
WBC,11617,WBC_11617,10,7,7,0,False,False
WBC,11618,WBC_11618,10,9,9,0,False,False
WBC,11619,WBC_11619,10,9,9,0,False,False
WBC,11620,WBC_11620,10,2,2,0,False,False
WBC,11621,WBC_11621,10,3,3,0,False,False
WBC,11622,WBC_11622,10,6,6,0,False,False
WBC,11623,WBC_11623,10,0,0,0,False,False
WBC,11624,WBC_11624,10,0,0,0,False,False
WBC,11625,WBC_11625,10,2,2,0,False,False
WBC,11626,WBC_11626,10,1,1,0,False,False
WBC,11627,WBC_11627,10,9,9,0,False,False
WBC,11628,WBC_11628,10,9,9,0,False,False
WBC,11629,WBC_11629,10,9,9,0,False,False
WBC,11630,WBC_11630,10,9,9,0,False,False
WBC,11631,WBC_11631,10,7,7,0,False,False
WBC,11632,WBC_11632,10,8,8,0,False,False
WBC,11633,WBC_11633,10,9,9,0,False,False
WBC,11634,WBC_11634,10,6,6,0,False,False
WBC,11635,WBC_11635,10,9,9,0,False,False
WBC,11636,WBC_11636,10,9,9,0,False,False
WBC,11637,WBC_11637,10,1,1,0,False,False
WBC,11638,WBC_11638,10,6,6,0,False,False
WBC,11639,WBC_11639,10,7,7,0,False,False
WBC,11640,WBC_11640,10,7,7,0,False,False
WBC,11641,WBC_11641,10,8,8,0,False,False
WBC,11642,WBC_11642,10,9,9,0,False,False
WBC,11643,WBC_11643,10,7,7,0,False,False
WBC,11644,WBC_11644,10,6,6,0,False,False
WBC,11645,WBC_11645,10,7,7,0,False,False
WBC,11646,WBC_11646,10,9,9,0,False,False
WBC,11647,WBC_11647,10,6,6,0,False,False
WBC,11648,WBC_11648,10,7,7,0,False,False
WBC,11649,WBC_11649,10,8,8,0,False,False
WBC,11650,WBC_11650,10,7,7,0,False,False
WBC,11651,WBC_11651,10,7,7,0,False,False
WBC,11652,WBC_11652,10,4,4,0,False,False
WBC,11653,WBC_11653,10,9,9,0,False,False
WBC,11654,WBC_11654,10,7,7,0,False,False
WBC,11655,WBC_11655,10,9,9,0,False,False
WBC,11656,WBC_11656,10,7,7,0,False,False
WBC,11657,WBC_11657,10,8,8,0,False,False
WBC,11658,WBC_11658,10,4,4,0,False,False
WBC,11659,WBC_11659,10,9,9,0,False,False
WBC,11660,WBC_11660,10,9,9,0,False,False
WBC,11661,WBC_11661,10,7,7,0,False,False
WBC,11662,WBC_11662,10,9,9,0,False,False
WBC,11663,WBC_11663,10,5,5,0,False,False
WBC,11664,WBC_11664,10,6,6,0,False,False
WBC,11665,WBC_11665,10,6,6,0,False,False
WBC,11666,WBC_11666,10,6,6,0,False,False
WBC,11667,WBC_11667,10,8,8,0,False,False
WBC,11668,WBC_11668,10,6,6,0,False,False
WBC,11669,WBC_11669,10,6,6,0,False,False
WBC,11670,WBC_11670,10,7,7,0,False,False
WBC,11671,WBC_11671,10,6,6,0,False,False
WBC,11672,WBC_11672,10,7,7,0,False,False
