domain,resolution,operator,height,width,megapixels,kernel_n_measurements,kernel_median_ms,kernel_mean_ms,kernel_sd_ms,kernel_iqr_ms,kernel_p5_ms,kernel_p95_ms,kernel_bootstrap_mean_ci_low_ms,kernel_bootstrap_mean_ci_high_ms,preprocessing_n_measurements,preprocessing_median_ms,preprocessing_mean_ms,preprocessing_sd_ms,preprocessing_iqr_ms,preprocessing_p5_ms,preprocessing_p95_ms,preprocessing_bootstrap_mean_ci_low_ms,preprocessing_bootstrap_mean_ci_high_ms,combined_n_measurements,combined_median_ms,combined_mean_ms,combined_sd_ms,combined_iqr_ms,combined_p5_ms,combined_p95_ms,combined_bootstrap_mean_ci_low_ms,combined_bootstrap_mean_ci_high_ms,io_mean_ms,kernel_megapixels_per_second
TBI,512,Maximal Intensity,384,512,0.196608,21,0.140554,0.14086757142857143,0.02698676655246313,0.013492999999999977,0.093652,0.185128,0.12965335833333333,0.1527804142857143,21,9.629226,11.772007047619045,3.2125810553673264,6.393504,9.307384,16.313315,10.508206035714286,13.069022578571426,21,18.6168,18.51639880952381,1.0321197843964438,0.482483000000002,17.991416,19.421038,18.060441592857142,18.88848084642857,224.10748571428567,1398.807575736016
TBI,512,Laplacian Energy,384,512,0.196608,21,2.364559,2.3454332857142854,0.13942966292512612,0.14863999999999988,2.087402,2.538965,2.2834038154761904,2.403082403571428,21,9.629226,11.772007047619045,3.2125810553673264,6.393504,9.307384,16.313315,10.508206035714286,13.069022578571426,21,19.201754,18.985185428571427,0.9068317063737666,0.5468860000000006,18.433033,19.787573,18.55290726071428,19.27871783571428,224.10748571428567,83.14785124837232
TBI,512,Mean Absolute Laplacian,384,512,0.196608,21,2.475311,2.506903190476191,0.18336273473381093,0.16125200000000017,2.329628,2.945668,2.4394477630952385,2.5884839904761905,21,9.629226,11.772007047619045,3.2125810553673264,6.393504,9.307384,16.313315,10.508206035714286,13.069022578571426,21,19.78287,20.622962380952377,2.4905365398528585,1.890435,18.886349,23.393358,19.694579855952384,21.73522050357143,224.10748571428567,79.42759515874975
TBI,512,Spatial Frequency,384,512,0.196608,21,0.686304,0.6953364285714286,0.03523227043574035,0.055042000000000035,0.64071,0.749299,0.6811738154761904,0.7098417238095238,21,9.629226,11.772007047619045,3.2125810553673264,6.393504,9.307384,16.313315,10.508206035714286,13.069022578571426,21,17.806218,17.759461761904763,0.9942216077046356,0.5874779999999973,17.288879,18.480607,17.301084867857146,18.161604175,224.10748571428567,286.4736326758987
TBI,512,Modified Tenengrad,384,512,0.196608,21,5.442111,5.42696480952381,0.21279937199616436,0.31461700000000015,5.11857,5.727215,5.337108702380952,5.514177621428571,21,9.629226,11.772007047619045,3.2125810553673264,6.393504,9.307384,16.313315,10.508206035714286,13.069022578571426,21,22.573069,22.580800904761904,0.5059395450359561,0.6216830000000009,21.879229,23.487675,22.37055878452381,22.81192242261905,224.10748571428567,36.12715727407986
TBI,512,Absolute Central Moment 2,384,512,0.196608,21,0.426938,0.4854974761904762,0.28078220405816656,0.03514099999999998,0.377557,0.46009,0.4162959071428571,0.6120114559523809,21,9.629226,11.772007047619045,3.2125810553673264,6.393504,9.307384,16.313315,10.508206035714286,13.069022578571426,21,17.434278,17.72331833333333,0.7444411952511321,0.4297150000000016,17.14783,19.226789,17.439826448809526,18.059901926190477,224.10748571428567,460.5071462366902
TBI,512,Absolute Central Moment 4,384,512,0.196608,21,2.60591,2.637768380952381,0.10212019467493991,0.07949800000000007,2.542523,2.88567,2.599222067857143,2.684599225,21,9.629226,11.772007047619045,3.2125810553673264,6.393504,9.307384,16.313315,10.508206035714286,13.069022578571426,21,19.561204,19.36795838095238,1.4305843154659732,0.49500600000000006,18.670322,20.984651,18.725501348809527,19.872120509523814,224.10748571428567,75.44696478389506
TBI,512,Image Power,384,512,0.196608,21,0.232372,0.23940171428571425,0.031194088938680115,0.01371,0.213961,0.250646,0.22925704761904758,0.25436792976190475,21,9.629226,11.772007047619045,3.2125810553673264,6.393504,9.307384,16.313315,10.508206035714286,13.069022578571426,21,16.556787,16.713933380952383,0.5180820264547381,0.5285089999999997,15.90589,17.578728,16.508069639285715,16.937565089285716,224.10748571428567,846.0916117260255
TBI,1024,Tenengrad,768,1024,0.786432,21,2.055737,2.0706828095238095,0.12071571364806613,0.18909700000000007,1.857188,2.263994,2.023853447619048,2.1232908642857145,21,14.346552,14.259333904761908,1.4015102292355168,1.1362760000000005,11.229778,15.593224,13.612443258333332,14.808340454761904,21,18.600252,19.14108976190476,2.6289992478104454,0.7211369999999988,18.039273,19.845774,18.321747660714287,20.359754396428567,224.10748571428567,382.554772327394
TBI,1024,Brenner Gradient,768,1024,0.786432,21,1.35377,1.3446534285714287,0.09125246827761505,0.10702499999999993,1.206379,1.447592,1.3023139464285718,1.3787519511904762,21,14.346552,14.259333904761908,1.4015102292355168,1.1362760000000005,11.229778,15.593224,13.612443258333332,14.808340454761904,21,17.870181,17.874302809523808,0.8181764952017151,0.5992280000000001,17.46704,18.727345,17.506495782142856,18.15991453690476,224.10748571428567,580.9199494744307
TBI,1024,Variance of Laplacian,768,1024,0.786432,21,1.716317,1.7190795714285714,0.11226518103827716,0.09841999999999995,1.582089,1.929684,1.6725253321428575,1.766462091666667,21,14.346552,14.259333904761908,1.4015102292355168,1.1362760000000005,11.229778,15.593224,13.612443258333332,14.808340454761904,21,18.430476,18.368956285714283,0.9205605412691847,0.42425599999999974,18.024696,19.249053,17.938256642857144,18.668903683333333,224.10748571428567,458.2090604474581
TBI,1024,Sum Modified Laplacian,768,1024,0.786432,21,2.922765,2.9132296190476192,0.18040174389497352,0.18300800000000006,2.649846,3.163391,2.8353567250000005,2.990148882142857,21,14.346552,14.259333904761908,1.4015102292355168,1.1362760000000005,11.229778,15.593224,13.612443258333332,14.808340454761904,21,19.877557,20.665421952380953,3.2506182206413063,1.1060929999999978,19.338123,25.912813,19.586268936904762,22.23497684761905,224.10748571428567,269.0712390493249
TBI,1024,Normalized Variance,768,1024,0.786432,21,1.661334,1.7051799523809525,0.1459921745716106,0.15830300000000008,1.504624,1.935138,1.6463348428571425,1.7658913535714282,21,14.346552,14.259333904761908,1.4015102292355168,1.1362760000000005,11.229778,15.593224,13.612443258333332,14.808340454761904,21,18.540891,19.72618195238095,4.641956110008004,0.9517139999999991,17.508355,26.748677,18.299431515476186,21.979991032142852,224.10748571428567,473.3738068323408
TBI,1024,Energy of Gradient,768,1024,0.786432,21,2.075517,2.128995476190476,0.14725504647332774,0.16045100000000012,1.968727,2.428867,2.073376141666667,2.1939683107142858,21,14.346552,14.259333904761908,1.4015102292355168,1.1362760000000005,11.229778,15.593224,13.612443258333332,14.808340454761904,21,19.384643,19.828708952380957,1.3241853408057154,1.4081650000000003,18.238529,22.206807,19.30780892857143,20.41684994285714,224.10748571428567,378.9089658143007
TBI,1024,Histogram Entropy,768,1024,0.786432,21,4.257274,4.313914619047619,0.2449968018073862,0.24080600000000008,4.014344,4.74819,4.216545878571428,4.418116440476191,21,14.346552,14.259333904761908,1.4015102292355168,1.1362760000000005,11.229778,15.593224,13.612443258333332,14.808340454761904,21,20.973124,21.264223904761906,1.8834790449440868,1.0601780000000005,18.62282,22.154293,20.598706845238095,22.169545928571427,224.10748571428567,184.72665842038825
TBI,1024,GLCM Contrast,768,1024,0.786432,21,193.058428,192.71569138095236,1.920623326731156,3.4563940000000173,190.326913,195.373695,191.94655511547617,193.50561958452377,21,14.346552,14.259333904761908,1.4015102292355168,1.1362760000000005,11.229778,15.593224,13.612443258333332,14.808340454761904,21,210.563587,211.86001604761904,6.509654319497107,4.998828000000003,205.380806,225.251743,209.34270860833334,214.82785862023812,224.10748571428567,4.073543994670878
TBI,1024,Variance of Gradient,768,1024,0.786432,21,2.993691,2.979389571428572,0.1928471452657704,0.1441589999999997,2.773617,3.137091,2.9103462059523806,3.065088467857142,21,14.346552,14.259333904761908,1.4015102292355168,1.1362760000000005,11.229778,15.593224,13.612443258333332,14.808340454761904,21,19.717549,19.71940157142857,0.5124706660293419,0.25395899999999827,18.945261,20.20937,19.526766679761906,19.961238525,224.10748571428567,262.69645063568686
TBI,1024,Fourier Transform Sharpness Index,768,1024,0.786432,21,16.751149,17.401449428571432,1.5982483038194215,1.1824469999999998,16.167927,20.366792,16.846348136904762,18.154459338095236,21,14.346552,14.259333904761908,1.4015102292355168,1.1362760000000005,11.229778,15.593224,13.612443258333332,14.808340454761904,21,35.675033,36.023277904761905,3.4208231681558456,1.940809999999999,32.152438,37.927571,34.78729657142856,37.60863142857142,224.10748571428567,46.94794369031044
TBI,1024,Fourier High Frequency Energy Ratio,768,1024,0.786432,21,18.642983,18.990527333333333,1.6611937032004822,1.3019779999999983,17.467625,20.616711,18.410784215476188,19.72077916309524,21,14.346552,14.259333904761908,1.4015102292355168,1.1362760000000005,11.229778,15.593224,13.612443258333332,14.808340454761904,21,37.409723,37.588622095238094,1.7136493933011185,2.138528000000001,35.205437,40.120946,36.89300535833334,38.259856057142855,224.10748571428567,42.18380717291862
TBI,1024,Roberts Focus Measure,768,1024,0.786432,21,2.272907,2.245095190476191,0.10150708787745764,0.142779,2.093812,2.401743,2.2031490000000002,2.285803501190476,21,14.346552,14.259333904761908,1.4015102292355168,1.1362760000000005,11.229778,15.593224,13.612443258333332,14.808340454761904,21,19.100652,19.113948857142855,0.45465235581345953,0.5888379999999991,18.613339,19.897958,18.92680810119047,19.309838466666665,224.10748571428567,346.0027181050522
TBI,1024,Wavelet W1,768,1024,0.786432,21,10.927553,10.899341523809523,0.4326639865041483,0.5921640000000004,10.374337,11.760277,10.735002895238093,11.077544339285714,21,14.346552,14.259333904761908,1.4015102292355168,1.1362760000000005,11.229778,15.593224,13.612443258333332,14.808340454761904,21,27.417192,27.878193428571432,2.6207769564905483,0.6068679999999986,26.581346,28.438171,27.074081040476194,29.128695196428573,224.10748571428567,71.96780468600794
TBI,1024,Wavelet W2,768,1024,0.786432,21,12.683261,12.821333809523807,0.5905684592325958,0.892240000000001,12.102286,13.688071,12.595977917857144,13.07605271666667,21,14.346552,14.259333904761908,1.4015102292355168,1.1362760000000005,11.229778,15.593224,13.612443258333332,14.808340454761904,21,29.950274,30.57868119047619,3.843110011942927,0.7998790000000007,28.802684,31.139966,29.44992005,32.4346172404762,224.10748571428567,62.005504735730035
TBI,1024,Wavelet W3,768,1024,0.786432,21,13.299286,13.436514523809524,0.5685768964568131,1.0062059999999988,12.728894,14.175804,13.220838950000001,13.677439396428575,21,14.346552,14.259333904761908,1.4015102292355168,1.1362760000000005,11.229778,15.593224,13.612443258333332,14.808340454761904,21,30.597089,30.476607190476187,1.0734410334771367,0.7945190000000011,29.079102,31.851466,30.031397417857143,30.909021411904764,224.10748571428567,59.13340009380955
TBI,1024,Wavelet Detail Energy (db1),768,1024,0.786432,21,11.188364,11.126197095238094,0.3452443057255113,0.5281300000000009,10.6188,11.629256,10.983307522619047,11.274905327380953,21,14.346552,14.259333904761908,1.4015102292355168,1.1362760000000005,11.229778,15.593224,13.612443258333332,14.808340454761904,21,27.811492,28.04654080952381,0.926861679905401,1.2875580000000006,27.058269,29.121443,27.684238928571425,28.460434914285717,224.10748571428567,70.2901693223424
TBI,1024,Curvelet Transform Sharpness Index,768,1024,0.786432,21,11.853324,12.090798857142856,1.14139731181203,0.6963609999999996,10.948864,14.8699,11.67238177142857,12.6255711,21,14.346552,14.259333904761908,1.4015102292355168,1.1362760000000005,11.229778,15.593224,13.612443258333332,14.808340454761904,21,28.923254,29.229520904761905,2.033921726908656,1.4834370000000021,27.247723,32.878529,28.48521403333334,30.166477966666665,224.10748571428567,66.34695887837032
TBI,1024,DCT Focus Measure,768,1024,0.786432,21,5.725684,5.783165523809523,0.4791901888043639,0.5123620000000004,5.278469,6.718095,5.594209469047619,5.993823600000001,21,14.346552,14.259333904761908,1.4015102292355168,1.1362760000000005,11.229778,15.593224,13.612443258333332,14.808340454761904,21,22.710686,23.131137857142853,3.0778815519683222,1.9312219999999982,21.381936,24.688979,22.077424115476195,24.544112601190477,224.10748571428567,137.35162471418263
TBI,1024,Intensity Skewness Index,768,1024,0.786432,21,7.190205,7.145011142857142,0.3533375578470658,0.6899249999999997,6.686834,7.571151,6.996287126190478,7.282677961904762,21,14.346552,14.259333904761908,1.4015102292355168,1.1362760000000005,11.229778,15.593224,13.612443258333332,14.808340454761904,21,23.46981,23.610122238095236,1.4024957860335945,1.3422540000000005,22.504666,24.785624,23.015705276190477,24.186158654761904,224.10748571428567,109.37546286927842
TBI,1024,Squared Gradient,768,1024,0.786432,21,2.05745,2.096670761904762,0.18455005592789855,0.10019100000000014,1.873793,2.368735,2.023841151190476,2.1762976547619046,21,14.346552,14.259333904761908,1.4015102292355168,1.1362760000000005,11.229778,15.593224,13.612443258333332,14.808340454761904,21,18.940174,18.89752204761905,1.1236103073840802,0.8729040000000019,18.07074,20.343384,18.367548441666663,19.32317561309524,224.10748571428567,382.23626333568257
TBI,1024,Gradient Squared Energy,768,1024,0.786432,21,2.126148,2.124001714285714,0.07121014281276429,0.06774999999999975,2.030522,2.206982,2.092677023809523,2.1522792916666664,21,14.346552,14.259333904761908,1.4015102292355168,1.1362760000000005,11.229778,15.593224,13.612443258333332,14.808340454761904,21,18.931486,19.064791285714286,1.3334320896545928,0.694901999999999,18.456423,19.951427,18.51025105238095,19.628540323809528,224.10748571428567,369.88582168315656
TBI,1024,Mean Intensity,768,1024,0.786432,21,0.443338,0.44524623809523806,0.06881737394503278,0.07771199999999995,0.354989,0.563159,0.41719110357142863,0.47432282976190476,21,14.346552,14.259333904761908,1.4015102292355168,1.1362760000000005,11.229778,15.593224,13.612443258333332,14.808340454761904,21,13.175318,13.360089285714288,0.6314174338544307,0.9736630000000002,12.73795,14.033558,13.108053064285716,13.646731266666666,224.10748571428567,1773.8880944110363
TBI,1024,Intensity Variance,768,1024,0.786432,21,1.660147,1.6462230476190476,0.20879917653177565,0.319925,1.3247,1.942827,1.5568047238095242,1.7342078773809524,21,14.346552,14.259333904761908,1.4015102292355168,1.1362760000000005,11.229778,15.593224,13.612443258333332,14.808340454761904,21,19.116464,18.763669857142855,1.6541411475999346,0.7754830000000013,18.016999,19.893298,17.966409834523805,19.27295982142857,224.10748571428567,473.7122676485877
TBI,1024,Intensity Range Index,768,1024,0.786432,21,0.713944,0.7343154761904762,0.08105643304798149,0.08173600000000003,0.617508,0.866708,0.7034312357142858,0.7708375154761905,21,14.346552,14.259333904761908,1.4015102292355168,1.1362760000000005,11.229778,15.593224,13.612443258333332,14.808340454761904,21,17.097085,18.265116904761904,4.927583692512629,0.6464250000000007,16.574924,19.549931,17.01108132857143,20.497344175000002,224.10748571428567,1101.5317728001075
TBI,1024,Maximal Intensity,768,1024,0.786432,21,0.562734,0.5799665714285714,0.08069857993581511,0.05713500000000005,0.450125,0.741038,0.5486589714285715,0.6141397511904763,21,14.346552,14.259333904761908,1.4015102292355168,1.1362760000000005,11.229778,15.593224,13.612443258333332,14.808340454761904,21,16.87995,16.631199904761907,0.8303145037548065,0.7448000000000015,15.988822,17.293717,16.252189689285714,16.923475092857146,224.10748571428567,1397.5199650278819
TBI,1024,Laplacian Energy,768,1024,0.786432,21,10.119821,10.539289904761906,1.8732900832161286,0.6540670000000013,9.664116,10.755744,10.01858029404762,11.452884247619048,21,14.346552,14.259333904761908,1.4015102292355168,1.1362760000000005,11.229778,15.593224,13.612443258333332,14.808340454761904,21,27.744668,28.215286476190478,3.9359299519274678,1.262006999999997,26.363315,28.855728,27.05019968690476,30.130802530952376,224.10748571428567,77.71204648777879
TBI,1024,Mean Absolute Laplacian,768,1024,0.786432,21,9.609934,9.75893623809524,0.6945178986218357,0.7047369999999997,8.85841,10.294462,9.501330675000002,10.06645078809524,21,14.346552,14.259333904761908,1.4015102292355168,1.1362760000000005,11.229778,15.593224,13.612443258333332,14.808340454761904,21,26.76629,27.529277857142862,4.402965607919046,1.3863950000000003,25.204732,28.585246,26.166406830952383,29.59118327261905,224.10748571428567,81.83531749541672
TBI,1024,Spatial Frequency,768,1024,0.786432,21,3.094069,3.1025324285714286,0.2065731620074523,0.28896799999999967,2.789504,3.402488,3.0211637809523806,3.192174530952381,21,14.346552,14.259333904761908,1.4015102292355168,1.1362760000000005,11.229778,15.593224,13.612443258333332,14.808340454761904,21,19.881832,20.018299095238095,0.5827619733937609,0.7280590000000018,19.268352,20.944202,19.791003139285714,20.272396691666664,224.10748571428567,254.17403425715457
TBI,1024,Modified Tenengrad,768,1024,0.786432,21,25.080239,25.528583714285716,1.617390581021546,2.5158759999999987,23.261691,28.154364,24.846020783333334,26.201530642857144,21,14.346552,14.259333904761908,1.4015102292355168,1.1362760000000005,11.229778,15.593224,13.612443258333332,14.808340454761904,21,43.36434,43.87938352380952,3.7211489118314867,3.1023229999999984,40.988955,46.3129,42.613367877380945,45.60147981666666,224.10748571428567,31.356638985776815
