domain,resolution,operator,image_index,repeat,height,width,megapixels,kernel_ms,combined_ms
TBF,128,Energy of Gradient,2,1,108,128,0.013824,0.060637,8.457619
TBF,128,Energy of Gradient,2,2,108,128,0.013824,0.042707,8.459421
TBF,128,Energy of Gradient,2,3,108,128,0.013824,0.068825,7.404541
TBF,128,Energy of Gradient,2,4,108,128,0.013824,0.041728,9.161639
TBF,128,Energy of Gradient,2,5,108,128,0.013824,0.063426,8.437911
TBF,128,Energy of Gradient,2,6,108,128,0.013824,0.056707,7.765834
BMA,native,Variance of Laplacian,0,0,2160,2560,5.5296,15.750505,31.771052
BMA,native,Variance of Laplacian,0,1,2160,2560,5.5296,25.328475,22.897209
BMA,native,Variance of Laplacian,0,2,2160,2560,5.5296,16.623458,27.566659
BMA,native,Variance of Laplacian,0,3,2160,2560,5.5296,18.773744,23.409795
BMA,native,Variance of Laplacian,0,4,2160,2560,5.5296,15.697853,26.331833
BMA,native,Variance of Laplacian,0,5,2160,2560,5.5296,17.800061,20.783092
BMA,native,Variance of Laplacian,0,6,2160,2560,5.5296,14.204902,25.649506
BMA,native,Variance of Laplacian,1,0,2160,2560,5.5296,18.956841,22.012203
BMA,native,Variance of Laplacian,1,1,2160,2560,5.5296,14.364262,24.872491
BMA,native,Variance of Laplacian,1,2,2160,2560,5.5296,18.891513,20.439305
BMA,native,Variance of Laplacian,1,3,2160,2560,5.5296,13.80215,25.433571
BMA,native,Variance of Laplacian,1,4,2160,2560,5.5296,18.297992,20.216977
BMA,native,Variance of Laplacian,1,5,2160,2560,5.5296,13.528621,26.098988
BMA,native,Variance of Laplacian,1,6,2160,2560,5.5296,28.004352,21.587052
BMA,native,Variance of Laplacian,2,0,2160,2560,5.5296,13.888447,25.044734
BMA,native,Variance of Laplacian,2,1,2160,2560,5.5296,18.189207,20.469269
BMA,native,Variance of Laplacian,2,2,2160,2560,5.5296,13.65137,24.979319
BMA,native,Variance of Laplacian,2,3,2160,2560,5.5296,18.208713,21.469936
BMA,native,Variance of Laplacian,2,4,2160,2560,5.5296,14.294451,24.709978
BMA,native,Variance of Laplacian,2,5,2160,2560,5.5296,17.938818,20.568235
BMA,native,Variance of Laplacian,2,6,2160,2560,5.5296,14.486109,24.697192
PBS,1024,Absolute Central Moment 4,0,0,864,1024,0.884736,11.812432,20.123211
PBS,1024,Absolute Central Moment 4,0,1,864,1024,0.884736,12.286535,24.643255
PBS,1024,Absolute Central Moment 4,0,2,864,1024,0.884736,11.842211,19.949986
PBS,1024,Absolute Central Moment 4,0,3,864,1024,0.884736,11.83768,20.319676
PBS,1024,Absolute Central Moment 4,0,4,864,1024,0.884736,11.881526,19.712776
PBS,1024,Absolute Central Moment 4,0,5,864,1024,0.884736,11.777734,19.951741
PBS,1024,Absolute Central Moment 4,0,6,864,1024,0.884736,11.885952,20.230726
PBS,1024,Absolute Central Moment 4,1,0,864,1024,0.884736,11.897181,20.247253
PBS,1024,Absolute Central Moment 4,1,1,864,1024,0.884736,11.94836,20.195373
PBS,1024,Absolute Central Moment 4,1,2,864,1024,0.884736,12.485118,20.774353
PBS,1024,Absolute Central Moment 4,1,3,864,1024,0.884736,12.147923,20.073881
PBS,1024,Absolute Central Moment 4,1,4,864,1024,0.884736,11.787788,20.569299
PBS,1024,Absolute Central Moment 4,1,5,864,1024,0.884736,11.776207,20.181384
PBS,1024,Absolute Central Moment 4,1,6,864,1024,0.884736,11.876224,20.466564
PBS,1024,Absolute Central Moment 4,2,0,864,1024,0.884736,11.651773,20.576943
PBS,1024,Absolute Central Moment 4,2,1,864,1024,0.884736,12.290335,20.241388
PBS,1024,Absolute Central Moment 4,2,2,864,1024,0.884736,11.833883,20.043425
PBS,1024,Absolute Central Moment 4,2,3,864,1024,0.884736,11.950049,20.332153
PBS,1024,Absolute Central Moment 4,2,4,864,1024,0.884736,11.876661,19.924407
PBS,1024,Absolute Central Moment 4,2,5,864,1024,0.884736,11.767834,19.968379
PBS,1024,Absolute Central Moment 4,2,6,864,1024,0.884736,11.829537,19.684857
TBF,1024,Energy of Gradient,0,0,864,1024,0.884736,2.218542,9.84274
TBF,1024,Energy of Gradient,0,1,864,1024,0.884736,2.284194,10.131655
TBF,1024,Energy of Gradient,0,2,864,1024,0.884736,2.520482,10.329935
TBF,1024,Energy of Gradient,0,3,864,1024,0.884736,2.237938,10.459659
TBF,1024,Energy of Gradient,0,4,864,1024,0.884736,2.416305,10.520787
TBF,1024,Energy of Gradient,0,5,864,1024,0.884736,2.358895,10.769481
TBF,1024,Energy of Gradient,0,6,864,1024,0.884736,2.462012,10.157299
TBF,1024,Energy of Gradient,1,0,864,1024,0.884736,2.175907,10.672936
TBF,1024,Energy of Gradient,1,1,864,1024,0.884736,2.648716,10.476269
TBF,1024,Energy of Gradient,1,2,864,1024,0.884736,2.173566,10.550537
TBF,1024,Energy of Gradient,1,3,864,1024,0.884736,2.321142,9.912016
TBF,1024,Energy of Gradient,1,4,864,1024,0.884736,2.340751,10.022437
TBF,1024,Energy of Gradient,1,5,864,1024,0.884736,2.462536,10.186445
TBF,1024,Energy of Gradient,1,6,864,1024,0.884736,2.272553,10.335576
TBF,1024,Energy of Gradient,2,0,864,1024,0.884736,2.181354,10.059123
TBF,1024,Energy of Gradient,2,1,864,1024,0.884736,2.166429,9.899794
TBF,1024,Energy of Gradient,2,2,864,1024,0.884736,2.518693,10.070371
TBF,1024,Energy of Gradient,2,3,864,1024,0.884736,2.342861,9.829406
TBF,1024,Energy of Gradient,2,4,864,1024,0.884736,2.482674,9.9586
TBF,1024,Energy of Gradient,2,5,864,1024,0.884736,2.198994,10.177687
TBF,1024,Energy of Gradient,2,6,864,1024,0.884736,2.666587,9.769539
BMA,native,Gradient Squared Energy,0,0,2160,2560,5.5296,40.251267,48.595974
BMA,native,Gradient Squared Energy,0,1,2160,2560,5.5296,35.046503,30.321045
BMA,native,Gradient Squared Energy,0,2,2160,2560,5.5296,16.893791,42.909668
BMA,native,Gradient Squared Energy,0,3,2160,2560,5.5296,35.123213,30.290549
BMA,native,Gradient Squared Energy,0,4,2160,2560,5.5296,16.595644,44.306262
BMA,native,Gradient Squared Energy,0,5,2160,2560,5.5296,35.489627,30.422873
BMA,native,Gradient Squared Energy,0,6,2160,2560,5.5296,17.084934,42.761365
BMA,native,Gradient Squared Energy,1,0,2160,2560,5.5296,34.943695,29.302665
BMA,native,Gradient Squared Energy,1,1,2160,2560,5.5296,16.856044,40.442928
BMA,native,Gradient Squared Energy,1,2,2160,2560,5.5296,34.538861,29.904244
BMA,native,Gradient Squared Energy,1,3,2160,2560,5.5296,16.959627,42.273155
BMA,native,Gradient Squared Energy,1,4,2160,2560,5.5296,35.115025,30.464959
BMA,native,Gradient Squared Energy,1,5,2160,2560,5.5296,16.472953,41.840983
BMA,native,Gradient Squared Energy,1,6,2160,2560,5.5296,33.677977,29.147617
BMA,native,Gradient Squared Energy,2,0,2160,2560,5.5296,16.668817,42.59967
BMA,native,Gradient Squared Energy,2,1,2160,2560,5.5296,35.440867,29.747977
BMA,native,Gradient Squared Energy,2,2,2160,2560,5.5296,17.429279,43.217031
BMA,native,Gradient Squared Energy,2,3,2160,2560,5.5296,36.360813,32.520194
BMA,native,Gradient Squared Energy,2,4,2160,2560,5.5296,17.991405,44.352452
BMA,native,Gradient Squared Energy,2,5,2160,2560,5.5296,36.197654,29.746552
BMA,native,Gradient Squared Energy,2,6,2160,2560,5.5296,17.448451,44.311688
WBC,native,Absolute Central Moment 2,0,0,200,200,0.04,0.07085,0.169074
WBC,native,Absolute Central Moment 2,0,1,200,200,0.04,0.056848,0.106993
WBC,native,Absolute Central Moment 2,0,2,200,200,0.04,0.06417,0.104933
WBC,native,Absolute Central Moment 2,0,3,200,200,0.04,0.060262,0.112128
WBC,native,Absolute Central Moment 2,0,4,200,200,0.04,0.057663,0.106211
WBC,native,Absolute Central Moment 2,0,5,200,200,0.04,0.055191,0.095071
WBC,native,Absolute Central Moment 2,0,6,200,200,0.04,0.054383,0.10787
WBC,native,Absolute Central Moment 2,1,0,200,200,0.04,0.104315,0.178793
WBC,native,Absolute Central Moment 2,1,1,200,200,0.04,0.093057,0.145021
WBC,native,Absolute Central Moment 2,1,2,200,200,0.04,0.059459,0.101132
WBC,native,Absolute Central Moment 2,1,3,200,200,0.04,0.055943,0.098868
WBC,native,Absolute Central Moment 2,1,4,200,200,0.04,0.05762,0.09247
WBC,native,Absolute Central Moment 2,1,5,200,200,0.04,0.053513,0.093674
WBC,native,Absolute Central Moment 2,1,6,200,200,0.04,0.053794,0.0911
WBC,native,Absolute Central Moment 2,2,0,200,200,0.04,0.063883,0.108969
WBC,native,Absolute Central Moment 2,2,1,200,200,0.04,0.055674,0.095175
WBC,native,Absolute Central Moment 2,2,2,200,200,0.04,0.096721,0.113052
WBC,native,Absolute Central Moment 2,2,3,200,200,0.04,0.057038,0.093999
WBC,native,Absolute Central Moment 2,2,4,200,200,0.04,0.053898,0.094602
WBC,native,Absolute Central Moment 2,2,5,200,200,0.04,0.053844,0.091098
WBC,native,Absolute Central Moment 2,2,6,200,200,0.04,0.053392,0.093597
PBS,1024,Variance of Gradient,0,0,864,1024,0.884736,3.157471,11.503515
PBS,1024,Variance of Gradient,0,1,864,1024,0.884736,3.241309,11.308155
PBS,1024,Variance of Gradient,0,2,864,1024,0.884736,3.103639,12.631457
PBS,1024,Variance of Gradient,0,3,864,1024,0.884736,3.180663,11.74844
PBS,1024,Variance of Gradient,0,4,864,1024,0.884736,3.090738,11.820594
PBS,1024,Variance of Gradient,0,5,864,1024,0.884736,3.670682,11.27273
PBS,1024,Variance of Gradient,0,6,864,1024,0.884736,3.076007,12.083333
PBS,1024,Variance of Gradient,1,0,864,1024,0.884736,3.295762,12.302475
PBS,1024,Variance of Gradient,1,1,864,1024,0.884736,3.16164,12.212715
PBS,1024,Variance of Gradient,1,2,864,1024,0.884736,3.313611,11.905969
PBS,1024,Variance of Gradient,1,3,864,1024,0.884736,3.38865,11.814048
PBS,1024,Variance of Gradient,1,4,864,1024,0.884736,3.555843,11.308058
PBS,1024,Variance of Gradient,1,5,864,1024,0.884736,3.068666,11.546323
PBS,1024,Variance of Gradient,1,6,864,1024,0.884736,3.254756,11.668432
PBS,1024,Variance of Gradient,2,0,864,1024,0.884736,3.042413,11.536899
PBS,1024,Variance of Gradient,2,1,864,1024,0.884736,3.120925,11.901198
PBS,1024,Variance of Gradient,2,2,864,1024,0.884736,3.003041,11.818983
PBS,1024,Variance of Gradient,2,3,864,1024,0.884736,3.588107,11.773231
PBS,1024,Variance of Gradient,2,4,864,1024,0.884736,3.144422,12.138327
PBS,1024,Variance of Gradient,2,5,864,1024,0.884736,3.131048,11.376808
PBS,1024,Variance of Gradient,2,6,864,1024,0.884736,3.172734,12.295496
TBF,native,Histogram Entropy,0,0,2160,2560,5.5296,52.494063,69.31119
TBF,native,Histogram Entropy,0,1,2160,2560,5.5296,55.36531,58.891868
TBF,native,Histogram Entropy,0,2,2160,2560,5.5296,50.625042,65.976823
TBF,native,Histogram Entropy,0,3,2160,2560,5.5296,54.327223,58.541673
TBF,native,Histogram Entropy,0,4,2160,2560,5.5296,54.882971,60.215796
TBF,native,Histogram Entropy,0,5,2160,2560,5.5296,54.214248,57.404731
TBF,native,Histogram Entropy,0,6,2160,2560,5.5296,69.680248,71.605524
TBF,native,Histogram Entropy,1,0,2160,2560,5.5296,55.93739,58.066008
TBF,native,Histogram Entropy,1,1,2160,2560,5.5296,51.958158,61.347289
TBF,native,Histogram Entropy,1,2,2160,2560,5.5296,54.975965,56.154038
TBF,native,Histogram Entropy,1,3,2160,2560,5.5296,53.850713,60.823802
TBF,native,Histogram Entropy,1,4,2160,2560,5.5296,57.720166,56.933298
TBF,native,Histogram Entropy,1,5,2160,2560,5.5296,49.998629,61.270347
TBF,native,Histogram Entropy,1,6,2160,2560,5.5296,54.615255,58.859298
TBF,native,Histogram Entropy,2,0,2160,2560,5.5296,50.637069,59.736085
TBF,native,Histogram Entropy,2,1,2160,2560,5.5296,55.328636,56.217532
TBF,native,Histogram Entropy,2,2,2160,2560,5.5296,52.237772,59.973306
TBF,native,Histogram Entropy,2,3,2160,2560,5.5296,53.363957,58.977311
TBF,native,Histogram Entropy,2,4,2160,2560,5.5296,49.447614,59.429386
TBF,native,Histogram Entropy,2,5,2160,2560,5.5296,55.453378,56.601633
TBF,native,Histogram Entropy,2,6,2160,2560,5.5296,51.00227,61.021979
TBF,native,Sum Modified Laplacian,0,0,2160,2560,5.5296,32.063138,36.909695
TBF,native,Sum Modified Laplacian,0,1,2160,2560,5.5296,40.8898,39.614869
TBF,native,Sum Modified Laplacian,0,2,2160,2560,5.5296,34.127147,39.15441
TBF,native,Sum Modified Laplacian,0,3,2160,2560,5.5296,33.636431,40.623603
TBF,native,Sum Modified Laplacian,0,4,2160,2560,5.5296,38.863019,42.227043
TBF,native,Sum Modified Laplacian,0,5,2160,2560,5.5296,33.290181,39.459471
TBF,native,Sum Modified Laplacian,0,6,2160,2560,5.5296,34.684164,39.248145
TBF,native,Sum Modified Laplacian,1,0,2160,2560,5.5296,32.877757,39.107563
TBF,native,Sum Modified Laplacian,1,1,2160,2560,5.5296,32.952656,38.382712
TBF,native,Sum Modified Laplacian,1,2,2160,2560,5.5296,32.693288,39.037471
TBF,native,Sum Modified Laplacian,1,3,2160,2560,5.5296,32.948607,39.774444
TBF,native,Sum Modified Laplacian,1,4,2160,2560,5.5296,32.520497,40.409047
TBF,native,Sum Modified Laplacian,1,5,2160,2560,5.5296,32.718879,38.247031
TBF,native,Sum Modified Laplacian,1,6,2160,2560,5.5296,32.844627,38.836725
TBF,native,Sum Modified Laplacian,2,0,2160,2560,5.5296,31.491854,38.15469
TBF,native,Sum Modified Laplacian,2,1,2160,2560,5.5296,31.327381,37.252434
TBF,native,Sum Modified Laplacian,2,2,2160,2560,5.5296,32.03031,37.755929
TBF,native,Sum Modified Laplacian,2,3,2160,2560,5.5296,32.017993,39.564121
TBF,native,Sum Modified Laplacian,2,4,2160,2560,5.5296,32.022224,37.701831
TBF,native,Sum Modified Laplacian,2,5,2160,2560,5.5296,31.120998,39.693553
TBF,native,Sum Modified Laplacian,2,6,2160,2560,5.5296,34.666406,37.542736
WBC,128,Spatial Frequency,0,0,128,128,0.016384,0.044546,1.12916
WBC,128,Spatial Frequency,0,1,128,128,0.016384,0.048798,0.240322
WBC,128,Spatial Frequency,0,2,128,128,0.016384,0.078012,0.196087
WBC,128,Spatial Frequency,0,3,128,128,0.016384,0.043581,0.181318
WBC,128,Spatial Frequency,0,4,128,128,0.016384,0.070591,0.204108
WBC,128,Spatial Frequency,0,5,128,128,0.016384,0.044577,0.210052
WBC,128,Spatial Frequency,0,6,128,128,0.016384,0.043654,0.184456
WBC,128,Spatial Frequency,1,0,128,128,0.016384,0.040651,0.190266
WBC,128,Spatial Frequency,1,1,128,128,0.016384,0.041993,0.179462
WBC,128,Spatial Frequency,1,2,128,128,0.016384,0.040692,0.17224
WBC,128,Spatial Frequency,1,3,128,128,0.016384,0.040306,0.172093
WBC,128,Spatial Frequency,1,4,128,128,0.016384,0.041986,0.170742
WBC,128,Spatial Frequency,1,5,128,128,0.016384,0.041243,0.171349
WBC,128,Spatial Frequency,1,6,128,128,0.016384,0.057704,0.193263
WBC,128,Spatial Frequency,2,0,128,128,0.016384,0.040573,0.200389
WBC,128,Spatial Frequency,2,1,128,128,0.016384,0.048666,0.184422
WBC,128,Spatial Frequency,2,2,128,128,0.016384,0.040817,0.175873
WBC,128,Spatial Frequency,2,3,128,128,0.016384,0.040854,0.175366
WBC,128,Spatial Frequency,2,4,128,128,0.016384,0.040685,0.171002
WBC,128,Spatial Frequency,2,5,128,128,0.016384,0.04008,0.171237
WBC,128,Spatial Frequency,2,6,128,128,0.016384,0.040806,0.197637
TBF,512,Wavelet W2,0,0,432,512,0.221184,2.300979,14.050389
TBF,512,Wavelet W2,0,1,432,512,0.221184,2.391999,9.546371
TBF,512,Wavelet W2,0,2,432,512,0.221184,2.342306,11.43213
TBF,512,Wavelet W2,0,3,432,512,0.221184,2.421949,9.642753
TBF,512,Wavelet W2,0,4,432,512,0.221184,2.369071,9.268607
TBF,512,Wavelet W2,0,5,432,512,0.221184,2.505438,9.242269
TBF,512,Wavelet W2,0,6,432,512,0.221184,2.534883,9.341072
TBF,512,Wavelet W2,1,0,432,512,0.221184,2.14381,9.082598
TBF,512,Wavelet W2,1,1,432,512,0.221184,2.264558,9.568625
TBF,512,Wavelet W2,1,2,432,512,0.221184,2.31763,9.596016
TBF,512,Wavelet W2,1,3,432,512,0.221184,2.403102,9.258768
TBF,512,Wavelet W2,1,4,432,512,0.221184,2.410777,9.422365
TBF,512,Wavelet W2,1,5,432,512,0.221184,2.53418,9.781689
TBF,512,Wavelet W2,1,6,432,512,0.221184,2.366112,9.590033
TBF,512,Wavelet W2,2,0,432,512,0.221184,2.196388,9.781156
TBF,512,Wavelet W2,2,1,432,512,0.221184,3.156434,9.579129
TBF,512,Wavelet W2,2,2,432,512,0.221184,2.286664,10.199444
TBF,512,Wavelet W2,2,3,432,512,0.221184,2.320234,9.269894
TBF,512,Wavelet W2,2,4,432,512,0.221184,2.348648,9.286502
TBF,512,Wavelet W2,2,5,432,512,0.221184,2.501419,9.264771
TBF,512,Wavelet W2,2,6,432,512,0.221184,2.273126,9.457665
PBS,native,Squared Gradient,0,0,2160,2560,5.5296,31.062372,45.816706
PBS,native,Squared Gradient,0,1,2160,2560,5.5296,28.874737,30.564418
PBS,native,Squared Gradient,0,2,2160,2560,5.5296,19.325649,52.330219
PBS,native,Squared Gradient,0,3,2160,2560,5.5296,33.478283,30.64624
PBS,native,Squared Gradient,0,4,2160,2560,5.5296,17.129173,43.811722
PBS,native,Squared Gradient,0,5,2160,2560,5.5296,34.791523,29.542503
PBS,native,Squared Gradient,0,6,2160,2560,5.5296,17.036192,42.982312
PBS,native,Squared Gradient,1,0,2160,2560,5.5296,34.753565,29.817591
PBS,native,Squared Gradient,1,1,2160,2560,5.5296,17.281862,39.253438
PBS,native,Squared Gradient,1,2,2160,2560,5.5296,30.717791,29.364974
PBS,native,Squared Gradient,1,3,2160,2560,5.5296,16.807554,43.822265
PBS,native,Squared Gradient,1,4,2160,2560,5.5296,35.202563,29.881976
PBS,native,Squared Gradient,1,5,2160,2560,5.5296,16.849621,43.284177
PBS,native,Squared Gradient,1,6,2160,2560,5.5296,35.64844,29.841758
PBS,native,Squared Gradient,2,0,2160,2560,5.5296,17.128714,40.443916
PBS,native,Squared Gradient,2,1,2160,2560,5.5296,34.200403,29.590794
PBS,native,Squared Gradient,2,2,2160,2560,5.5296,18.647279,42.15997
PBS,native,Squared Gradient,2,3,2160,2560,5.5296,34.718691,28.978533
PBS,native,Squared Gradient,2,4,2160,2560,5.5296,17.118728,43.492693
PBS,native,Squared Gradient,2,5,2160,2560,5.5296,35.869759,28.775015
PBS,native,Squared Gradient,2,6,2160,2560,5.5296,16.426775,41.554579
BMA,native,Mean Intensity,0,0,2160,2560,5.5296,9.492729,15.15716
BMA,native,Mean Intensity,0,1,2160,2560,5.5296,6.680256,18.273163
BMA,native,Mean Intensity,0,2,2160,2560,5.5296,10.359869,13.37525
BMA,native,Mean Intensity,0,3,2160,2560,5.5296,6.07393,17.646533
BMA,native,Mean Intensity,0,4,2160,2560,5.5296,10.187964,13.165325
BMA,native,Mean Intensity,0,5,2160,2560,5.5296,6.358634,17.931025
BMA,native,Mean Intensity,0,6,2160,2560,5.5296,10.514472,13.510944
BMA,native,Mean Intensity,1,0,2160,2560,5.5296,6.314943,17.361017
BMA,native,Mean Intensity,1,1,2160,2560,5.5296,10.299817,12.599614
BMA,native,Mean Intensity,1,2,2160,2560,5.5296,6.188316,19.018634
BMA,native,Mean Intensity,1,3,2160,2560,5.5296,10.341243,12.614741
BMA,native,Mean Intensity,1,4,2160,2560,5.5296,7.60575,18.048419
BMA,native,Mean Intensity,1,5,2160,2560,5.5296,10.116289,12.495859
BMA,native,Mean Intensity,1,6,2160,2560,5.5296,5.72408,16.73416
BMA,native,Mean Intensity,2,0,2160,2560,5.5296,9.589699,12.476926
BMA,native,Mean Intensity,2,1,2160,2560,5.5296,5.966995,16.985494
BMA,native,Mean Intensity,2,2,2160,2560,5.5296,9.735048,13.277616
BMA,native,Mean Intensity,2,3,2160,2560,5.5296,5.971153,17.668157
BMA,native,Mean Intensity,2,4,2160,2560,5.5296,9.81328,13.013314
BMA,native,Mean Intensity,2,5,2160,2560,5.5296,6.313293,18.123671
BMA,native,Mean Intensity,2,6,2160,2560,5.5296,10.767156,13.658045
TBI,1024,Image Power,0,0,768,1024,0.786432,1.146494,17.010671
TBI,1024,Image Power,0,1,768,1024,0.786432,1.2066,17.706948
TBI,1024,Image Power,0,2,768,1024,0.786432,1.191677,18.648783
TBI,1024,Image Power,0,3,768,1024,0.786432,1.24218,17.281338
TBI,1024,Image Power,0,4,768,1024,0.786432,1.045229,17.942554
TBI,1024,Image Power,0,5,768,1024,0.786432,1.173753,17.383036
TBI,1024,Image Power,0,6,768,1024,0.786432,1.011021,17.435811
TBI,1024,Image Power,1,0,768,1024,0.786432,1.30975,17.890329
TBI,1024,Image Power,1,1,768,1024,0.786432,1.141023,17.828419
TBI,1024,Image Power,1,2,768,1024,0.786432,1.210382,17.128009
TBI,1024,Image Power,1,3,768,1024,0.786432,0.900924,17.12102
TBI,1024,Image Power,1,4,768,1024,0.786432,1.315734,17.625206
TBI,1024,Image Power,1,5,768,1024,0.786432,1.001196,17.572235
TBI,1024,Image Power,1,6,768,1024,0.786432,1.173969,33.455308
TBI,1024,Image Power,2,0,768,1024,0.786432,0.743348,17.75789
TBI,1024,Image Power,2,1,768,1024,0.786432,1.267966,18.772354
TBI,1024,Image Power,2,2,768,1024,0.786432,1.174004,17.70398
TBI,1024,Image Power,2,3,768,1024,0.786432,1.168422,17.318961
TBI,1024,Image Power,2,4,768,1024,0.786432,1.124934,17.193602
TBI,1024,Image Power,2,5,768,1024,0.786432,1.328351,18.317705
TBI,1024,Image Power,2,6,768,1024,0.786432,0.999218,18.144035
BMA,128,Energy of Gradient,0,0,108,128,0.013824,0.040254,12.919447
BMA,128,Energy of Gradient,0,1,108,128,0.013824,0.042611,8.126432
BMA,128,Energy of Gradient,0,2,108,128,0.013824,0.054157,8.535758
BMA,128,Energy of Gradient,0,3,108,128,0.013824,0.063378,8.144163
BMA,128,Energy of Gradient,0,4,108,128,0.013824,0.04905,8.015552
BMA,128,Energy of Gradient,0,5,108,128,0.013824,0.039711,8.340713
BMA,128,Energy of Gradient,0,6,108,128,0.013824,0.044079,7.911123
BMA,128,Energy of Gradient,1,0,108,128,0.013824,0.035787,8.699693
BMA,128,Energy of Gradient,1,1,108,128,0.013824,0.042107,7.992209
BMA,128,Energy of Gradient,1,2,108,128,0.013824,0.042717,8.892189
BMA,128,Energy of Gradient,1,3,108,128,0.013824,0.043153,8.307456
BMA,128,Energy of Gradient,1,4,108,128,0.013824,0.054102,8.448834
BMA,128,Energy of Gradient,1,5,108,128,0.013824,0.041676,8.052374
BMA,128,Energy of Gradient,1,6,108,128,0.013824,0.043106,8.674328
BMA,128,Energy of Gradient,2,0,108,128,0.013824,0.039,8.538222
BMA,128,Energy of Gradient,2,1,108,128,0.013824,0.042152,8.100848
BMA,128,Energy of Gradient,2,2,108,128,0.013824,0.041823,8.135743
BMA,128,Energy of Gradient,2,3,108,128,0.013824,0.039759,8.232831
BMA,128,Energy of Gradient,2,4,108,128,0.013824,0.040058,8.814835
BMA,128,Energy of Gradient,2,5,108,128,0.013824,0.048029,8.040519
BMA,128,Energy of Gradient,2,6,108,128,0.013824,0.052399,8.599579
TBF,1024,Variance of Gradient,0,0,864,1024,0.884736,2.991872,12.135122
TBF,1024,Variance of Gradient,0,1,864,1024,0.884736,3.179316,11.44594
TBF,1024,Variance of Gradient,0,2,864,1024,0.884736,2.82622,10.755926
TBF,1024,Variance of Gradient,0,3,864,1024,0.884736,3.376254,11.084667
TBF,1024,Variance of Gradient,0,4,864,1024,0.884736,2.959808,10.762941
TBF,1024,Variance of Gradient,0,5,864,1024,0.884736,3.204697,11.320714
