domain,stack_index,source_folder,condition,geometry,direction,scale_factor,interpolation,operator,family,reference_tier,reference_index,slice_count,peak_index,absolute_peak_error_slices,exact_match,within_one_slice,false_maxima_count,noise_level,fwhm_slices
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,Curvelet Transform Sharpness Index,wavelet_alias,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.0209559211002649,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,DCT Focus Measure,frequency,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.01597790610177695,5.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,Intensity Skewness Index,statistical,REF-B_fixed_ten_diagnostic,10,14,1,9,0,0,0.0,0.012864378581585012,6.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,Squared Gradient,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.018047617788474878,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,Gradient Squared Energy,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.018047617788474878,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,Mean Intensity,statistical,REF-B_fixed_ten_diagnostic,10,14,2,8,0,0,1.0,0.08126018892898804,9.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,Intensity Variance,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.013711573699207459,7.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,Intensity Range Index,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.05913586935792439,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,Maximal Intensity,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.14334509429127593,1.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,Laplacian Energy,laplacian,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.08298771093031433,2.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,Mean Absolute Laplacian,laplacian,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.035113048035294185,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,Spatial Frequency,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.018459405189447588,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,Modified Tenengrad,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.01792651962094147,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,Absolute Central Moment 2,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.013711573699207459,7.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,Absolute Central Moment 4,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.012847864336530552,7.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,Image Power,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.006452308786575481,6.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,Tenengrad,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.019998465223904447,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,Brenner Gradient,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.026346417140807977,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,Variance of Laplacian,laplacian,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.08772212112715216,2.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,Sum Modified Laplacian,laplacian,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.08780448879397318,2.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,Normalized Variance,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.013951407902907019,7.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,Energy of Gradient,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.019998465223904447,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,Histogram Entropy,entropy,REF-B_fixed_ten_diagnostic,10,14,1,9,0,0,1.0,0.06392875522769073,11.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,GLCM Contrast,texture,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.020741938507043183,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,Variance of Gradient,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.020227258040192115,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,Fourier Transform Sharpness Index,frequency,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.01855727761713564,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,Fourier High Frequency Energy Ratio,frequency,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.02721438524396916,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,Roberts Focus Measure,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.032732058388425175,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,Wavelet W1,wavelet,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.023071611503265036,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,Wavelet W2,wavelet,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.023071611503265036,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,Wavelet W3,wavelet,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.023071611503265036,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,Wavelet Detail Energy (db1),wavelet,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.023071606880627666,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,Curvelet Transform Sharpness Index,wavelet_alias,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.023071606880627666,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,DCT Focus Measure,frequency,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.01798803508319307,5.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,Intensity Skewness Index,statistical,REF-B_fixed_ten_diagnostic,10,14,1,9,0,0,0.0,0.012665729139094166,6.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,Squared Gradient,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.019998465223904447,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,Gradient Squared Energy,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.019998465223904447,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,Mean Intensity,statistical,REF-B_fixed_ten_diagnostic,10,14,2,8,0,0,1.0,0.08131614034241973,9.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,Intensity Variance,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.013451042904957017,7.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,Intensity Range Index,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.05954561143480249,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,Maximal Intensity,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.09334194150352008,2.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,Laplacian Energy,laplacian,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.08772210442230427,2.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,Mean Absolute Laplacian,laplacian,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.03784054304818706,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,Spatial Frequency,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.020162977299055574,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,Modified Tenengrad,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.019855899912977874,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,Absolute Central Moment 2,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.013451042904957017,7.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,Absolute Central Moment 4,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.01296009109836757,7.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bicubic,square_distortion,geometry_only,1.0,bicubic,Image Power,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.006836278442701689,6.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,Tenengrad,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.018350240143480794,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,Brenner Gradient,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.023178744503304954,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,Variance of Laplacian,laplacian,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.08465876226676324,2.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,Sum Modified Laplacian,laplacian,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.08500992024721793,2.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,Normalized Variance,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.014218035445897588,7.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,Energy of Gradient,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.018350240143480794,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,Histogram Entropy,entropy,REF-B_fixed_ten_diagnostic,10,14,1,9,0,0,1.0,0.03254909474368851,6.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,GLCM Contrast,texture,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.022710872146654893,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,Variance of Gradient,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.018605156942664614,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,Fourier Transform Sharpness Index,frequency,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.017841400547847885,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,Fourier High Frequency Energy Ratio,frequency,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.025728712589230648,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,Roberts Focus Measure,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.030311003050997612,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,Wavelet W1,wavelet,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.021528081655149675,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,Wavelet W2,wavelet,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.021528081655149675,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,Wavelet W3,wavelet,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.021528081655149675,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,Wavelet Detail Energy (db1),wavelet,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.02152809066679946,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,Curvelet Transform Sharpness Index,wavelet_alias,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.02152809066679946,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,DCT Focus Measure,frequency,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.016444919085532684,5.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,Intensity Skewness Index,statistical,REF-B_fixed_ten_diagnostic,10,14,1,9,0,0,0.0,0.012839426460766126,6.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,Squared Gradient,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.018350240143480794,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,Gradient Squared Energy,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.018350240143480794,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,Mean Intensity,statistical,REF-B_fixed_ten_diagnostic,10,14,2,8,0,0,1.0,0.08134177905436639,9.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,Intensity Variance,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.01368134169633614,7.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,Intensity Range Index,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.061254997504339104,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,Maximal Intensity,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.14307366058402285,1.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,Laplacian Energy,laplacian,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.08465875322492211,2.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,Mean Absolute Laplacian,laplacian,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.036043438830828285,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,Spatial Frequency,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.018961624972099436,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,Modified Tenengrad,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.01822294843883798,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,Absolute Central Moment 2,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.01368134169633614,7.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,Absolute Central Moment 4,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.01287346501532959,7.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_area,square_distortion,geometry_only,1.0,area,Image Power,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.006518937560010315,6.0
BMA,37,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos009_1,native_cached,native,observational_native,native,native,Tenengrad,gradient,REF-B_fixed_ten_diagnostic,3,14,3,0,1,1,0.0,0.030398251931767,4.0
BMA,37,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos009_1,native_cached,native,observational_native,native,native,Brenner Gradient,gradient,REF-B_fixed_ten_diagnostic,3,14,3,0,1,1,0.0,0.029481071745191656,4.0
BMA,37,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos009_1,native_cached,native,observational_native,native,native,Variance of Laplacian,laplacian,REF-B_fixed_ten_diagnostic,3,14,3,0,1,1,2.0,0.047014915809046105,3.0
BMA,37,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos009_1,native_cached,native,observational_native,native,native,Sum Modified Laplacian,laplacian,REF-B_fixed_ten_diagnostic,3,14,3,0,1,1,2.0,0.047284359256840054,3.0
BMA,37,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos009_1,native_cached,native,observational_native,native,native,Normalized Variance,statistical,REF-B_fixed_ten_diagnostic,3,14,3,0,1,1,0.0,0.02926990504006118,7.0
BMA,37,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos009_1,native_cached,native,observational_native,native,native,Energy of Gradient,gradient,REF-B_fixed_ten_diagnostic,3,14,3,0,1,1,0.0,0.030398251931767,4.0
BMA,37,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos009_1,native_cached,native,observational_native,native,native,Histogram Entropy,entropy,REF-B_fixed_ten_diagnostic,3,14,13,10,0,0,1.0,0.05158584467740324,11.0
BMA,37,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos009_1,native_cached,native,observational_native,native,native,GLCM Contrast,texture,REF-B_fixed_ten_diagnostic,3,14,3,0,1,1,1.0,0.036571682486009845,3.0
BMA,37,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos009_1,native_cached,native,observational_native,native,native,Variance of Gradient,gradient,REF-B_fixed_ten_diagnostic,3,14,3,0,1,1,0.0,0.03277096060527693,4.0
BMA,37,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos009_1,native_cached,native,observational_native,native,native,Fourier Transform Sharpness Index,frequency,REF-B_fixed_ten_diagnostic,3,14,3,0,1,1,0.0,0.03276070150176785,5.0
BMA,37,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos009_1,native_cached,native,observational_native,native,native,Fourier High Frequency Energy Ratio,frequency,REF-B_fixed_ten_diagnostic,3,14,3,0,1,1,0.0,0.050308112405744405,3.0
BMA,37,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos009_1,native_cached,native,observational_native,native,native,Roberts Focus Measure,gradient,REF-B_fixed_ten_diagnostic,3,14,3,0,1,1,0.0,0.03061131399231888,4.0
BMA,37,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos009_1,native_cached,native,observational_native,native,native,Wavelet W1,wavelet,REF-B_fixed_ten_diagnostic,3,14,3,0,1,1,0.0,0.02903575135250036,4.0
