domain,operator,family,reference_tier,n_stacks,mean_absolute_displacement_slices,median_absolute_displacement_slices,p90_absolute_displacement_slices,mean_absolute_displacement_um,median_absolute_displacement_um,p90_absolute_displacement_um,mean_normalized_axial_displacement,exact_match_rate,within_one_slice_rate,units_status
TBF,Energy of Gradient,gradient,REF-C_fixed_disjoint_four_confirmatory,182,0.09340659340659341,0.0,0.0,0.046703296703296704,0.0,0.0,0.007185122569737956,0.9065934065934066,1.0,axial step verified from official record
TBF,Histogram Entropy,entropy,REF-B_fixed_ten_diagnostic,182,0.4230769230769231,0.0,1.0,0.21153846153846154,0.0,0.5,0.03254437869822486,0.5769230769230769,1.0,axial step verified from official record
TBF,GLCM Contrast,texture,REF-B_fixed_ten_diagnostic,182,7.043956043956044,7.0,9.0,3.521978021978022,3.5,4.5,0.5418427726120034,0.0,0.0,axial step verified from official record
TBF,Variance of Gradient,gradient,REF-B_fixed_ten_diagnostic,182,0.04945054945054945,0.0,0.0,0.024725274725274724,0.0,0.0,0.003803888419273035,0.9505494505494505,1.0,axial step verified from official record
TBF,Variance of Gradient,gradient,REF-C_fixed_disjoint_four_confirmatory,182,0.13186813186813187,0.0,1.0,0.06593406593406594,0.0,0.5,0.01014370245139476,0.8681318681318682,1.0,axial step verified from official record
TBF,Fourier Transform Sharpness Index,frequency,REF-B_fixed_ten_diagnostic,182,0.02197802197802198,0.0,0.0,0.01098901098901099,0.0,0.0,0.00169061707523246,0.978021978021978,1.0,axial step verified from official record
TBF,Fourier High Frequency Energy Ratio,frequency,REF-B_fixed_ten_diagnostic,182,5.0054945054945055,6.0,8.0,2.5027472527472527,3.0,4.0,0.38503803888419275,0.14835164835164835,0.21978021978021978,axial step verified from official record
TBF,Fourier High Frequency Energy Ratio,frequency,REF-C_fixed_disjoint_four_confirmatory,182,4.956043956043956,6.0,8.0,2.478021978021978,3.0,4.0,0.3812341504649197,0.14835164835164835,0.21978021978021978,axial step verified from official record
TBF,Roberts Focus Measure,gradient,REF-B_fixed_ten_diagnostic,182,3.9945054945054945,5.0,8.0,1.9972527472527473,2.5,4.0,0.3072696534234996,0.2692307692307692,0.44505494505494503,axial step verified from official record
TBF,Roberts Focus Measure,gradient,REF-C_fixed_disjoint_four_confirmatory,182,3.912087912087912,5.0,8.0,1.956043956043956,2.5,4.0,0.30092983939137785,0.2967032967032967,0.44505494505494503,axial step verified from official record
TBF,Wavelet W1,wavelet,REF-B_fixed_ten_diagnostic,182,7.071428571428571,7.0,9.0,3.5357142857142856,3.5,4.5,0.5439560439560439,0.0,0.0,axial step verified from official record
TBF,Wavelet W1,wavelet,REF-C_fixed_disjoint_four_confirmatory,182,6.989010989010989,7.0,8.0,3.4945054945054945,3.5,4.0,0.5376162299239222,0.0,0.0,axial step verified from official record
TBF,Wavelet W2,wavelet,REF-B_fixed_ten_diagnostic,182,7.071428571428571,7.0,9.0,3.5357142857142856,3.5,4.5,0.5439560439560439,0.0,0.0,axial step verified from official record
TBF,Wavelet W2,wavelet,REF-C_fixed_disjoint_four_confirmatory,182,6.989010989010989,7.0,8.0,3.4945054945054945,3.5,4.0,0.5376162299239222,0.0,0.0,axial step verified from official record
TBF,Wavelet W3,wavelet,REF-B_fixed_ten_diagnostic,182,7.071428571428571,7.0,9.0,3.5357142857142856,3.5,4.5,0.5439560439560439,0.0,0.0,axial step verified from official record
TBF,Wavelet W3,wavelet,REF-C_fixed_disjoint_four_confirmatory,182,6.989010989010989,7.0,8.0,3.4945054945054945,3.5,4.0,0.5376162299239222,0.0,0.0,axial step verified from official record
TBF,Wavelet Detail Energy (db1),wavelet,REF-B_fixed_ten_diagnostic,182,7.071428571428571,7.0,9.0,3.5357142857142856,3.5,4.5,0.5439560439560439,0.0,0.0,axial step verified from official record
TBF,Wavelet Detail Energy (db1),wavelet,REF-C_fixed_disjoint_four_confirmatory,182,6.989010989010989,7.0,8.0,3.4945054945054945,3.5,4.0,0.5376162299239222,0.0,0.0,axial step verified from official record
TBF,Curvelet Transform Sharpness Index,wavelet_alias,REF-B_fixed_ten_diagnostic,182,7.071428571428571,7.0,9.0,3.5357142857142856,3.5,4.5,0.5439560439560439,0.0,0.0,axial step verified from official record
TBF,Curvelet Transform Sharpness Index,wavelet_alias,REF-C_fixed_disjoint_four_confirmatory,182,6.989010989010989,7.0,8.0,3.4945054945054945,3.5,4.0,0.5376162299239222,0.0,0.0,axial step verified from official record
TBF,DCT Focus Measure,frequency,REF-B_fixed_ten_diagnostic,182,3.28021978021978,1.0,8.0,1.64010989010989,0.5,4.0,0.25232459847844463,0.3791208791208791,0.5439560439560439,axial step verified from official record
TBF,DCT Focus Measure,frequency,REF-C_fixed_disjoint_four_confirmatory,182,3.197802197802198,1.0,8.0,1.598901098901099,0.5,4.0,0.24598478444632293,0.4175824175824176,0.5494505494505495,axial step verified from official record
TBF,Intensity Skewness Index,statistical,REF-B_fixed_ten_diagnostic,182,7.076923076923077,7.0,9.0,3.5384615384615383,3.5,4.5,0.544378698224852,0.005494505494505495,0.016483516483516484,axial step verified from official record
TBF,Intensity Skewness Index,statistical,REF-C_fixed_disjoint_four_confirmatory,182,7.0054945054945055,7.0,8.0,3.5027472527472527,3.5,4.0,0.5388841927303466,0.01098901098901099,0.016483516483516484,axial step verified from official record
TBF,Squared Gradient,gradient,REF-B_fixed_ten_diagnostic,182,0.01098901098901099,0.0,0.0,0.005494505494505495,0.0,0.0,0.00084530853761623,0.989010989010989,1.0,axial step verified from official record
TBF,Squared Gradient,gradient,REF-C_fixed_disjoint_four_confirmatory,182,0.09340659340659341,0.0,0.0,0.046703296703296704,0.0,0.0,0.007185122569737956,0.9065934065934066,1.0,axial step verified from official record
TBF,Gradient Squared Energy,gradient,REF-B_fixed_ten_diagnostic,182,0.01098901098901099,0.0,0.0,0.005494505494505495,0.0,0.0,0.00084530853761623,0.989010989010989,1.0,axial step verified from official record
TBF,Gradient Squared Energy,gradient,REF-C_fixed_disjoint_four_confirmatory,182,0.09340659340659341,0.0,0.0,0.046703296703296704,0.0,0.0,0.007185122569737956,0.9065934065934066,1.0,axial step verified from official record
TBF,Mean Intensity,statistical,REF-B_fixed_ten_diagnostic,182,6.895604395604396,7.0,9.0,3.447802197802198,3.5,4.5,0.5304311073541842,0.0,0.005494505494505495,axial step verified from official record
TBF,Mean Intensity,statistical,REF-C_fixed_disjoint_four_confirmatory,182,6.813186813186813,7.0,8.0,3.4065934065934065,3.5,4.0,0.5240912933220626,0.0,0.005494505494505495,axial step verified from official record
TBF,Intensity Variance,statistical,REF-B_fixed_ten_diagnostic,182,0.17582417582417584,0.0,1.0,0.08791208791208792,0.0,0.5,0.01352493660185968,0.8681318681318682,0.9945054945054945,axial step verified from official record
TBF,Intensity Variance,statistical,REF-C_fixed_disjoint_four_confirmatory,182,0.1043956043956044,0.0,0.0,0.0521978021978022,0.0,0.0,0.008030431107354184,0.9395604395604396,0.9945054945054945,axial step verified from official record
TBF,Intensity Range Index,statistical,REF-B_fixed_ten_diagnostic,182,0.6208791208791209,1.0,1.0,0.31043956043956045,0.5,0.5,0.047759932375317,0.4010989010989011,0.978021978021978,axial step verified from official record
TBF,Intensity Range Index,statistical,REF-C_fixed_disjoint_four_confirmatory,182,0.5384615384615384,1.0,1.0,0.2692307692307692,0.5,0.5,0.04142011834319527,0.4725274725274725,0.989010989010989,axial step verified from official record
TBF,Maximal Intensity,statistical,REF-B_fixed_ten_diagnostic,182,0.6153846153846154,1.0,1.0,0.3076923076923077,0.5,0.5,0.04733727810650888,0.4065934065934066,0.978021978021978,axial step verified from official record
TBF,Maximal Intensity,statistical,REF-C_fixed_disjoint_four_confirmatory,182,0.532967032967033,1.0,1.0,0.2664835164835165,0.5,0.5,0.040997464074387154,0.47802197802197804,0.989010989010989,axial step verified from official record
TBF,Laplacian Energy,laplacian,REF-B_fixed_ten_diagnostic,182,5.417582417582418,6.0,8.0,2.708791208791209,3.0,4.0,0.4167371090448014,0.0989010989010989,0.1978021978021978,axial step verified from official record
TBF,Laplacian Energy,laplacian,REF-C_fixed_disjoint_four_confirmatory,182,5.335164835164835,6.0,8.0,2.6675824175824174,3.0,4.0,0.4103972950126797,0.11538461538461539,0.2032967032967033,axial step verified from official record
TBF,Mean Absolute Laplacian,laplacian,REF-B_fixed_ten_diagnostic,182,6.906593406593407,7.0,9.0,3.4532967032967035,3.5,4.5,0.5312764158918005,0.01098901098901099,0.01098901098901099,axial step verified from official record
TBF,Mean Absolute Laplacian,laplacian,REF-C_fixed_disjoint_four_confirmatory,182,6.824175824175824,7.0,8.0,3.412087912087912,3.5,4.0,0.5249366018596787,0.01098901098901099,0.01098901098901099,axial step verified from official record
TBF,Spatial Frequency,gradient,REF-B_fixed_ten_diagnostic,182,4.961538461538462,6.0,8.0,2.480769230769231,3.0,4.0,0.3816568047337278,0.17032967032967034,0.2692307692307692,axial step verified from official record
TBF,Spatial Frequency,gradient,REF-C_fixed_disjoint_four_confirmatory,182,4.8791208791208796,6.0,8.0,2.4395604395604398,3.0,4.0,0.3753169907016062,0.19230769230769232,0.27472527472527475,axial step verified from official record
TBF,Modified Tenengrad,gradient,REF-B_fixed_ten_diagnostic,182,0.005494505494505495,0.0,0.0,0.0027472527472527475,0.0,0.0,0.000422654268808115,0.9945054945054945,1.0,axial step verified from official record
TBF,Modified Tenengrad,gradient,REF-C_fixed_disjoint_four_confirmatory,182,0.08791208791208792,0.0,0.0,0.04395604395604396,0.0,0.0,0.00676246830092984,0.9120879120879121,1.0,axial step verified from official record
TBF,Absolute Central Moment 2,statistical,REF-B_fixed_ten_diagnostic,182,0.17582417582417584,0.0,1.0,0.08791208791208792,0.0,0.5,0.01352493660185968,0.8681318681318682,0.9945054945054945,axial step verified from official record
TBF,Absolute Central Moment 2,statistical,REF-C_fixed_disjoint_four_confirmatory,182,0.1043956043956044,0.0,0.0,0.0521978021978022,0.0,0.0,0.008030431107354184,0.9395604395604396,0.9945054945054945,axial step verified from official record
TBF,Absolute Central Moment 4,statistical,REF-B_fixed_ten_diagnostic,182,0.23076923076923078,0.0,1.0,0.11538461538461539,0.0,0.5,0.01775147928994083,0.8131868131868132,0.9945054945054945,axial step verified from official record
TBF,Absolute Central Moment 4,statistical,REF-C_fixed_disjoint_four_confirmatory,182,0.14835164835164835,0.0,0.9000000000000057,0.07417582417582418,0.0,0.45000000000000284,0.011411665257819104,0.8956043956043956,0.9945054945054945,axial step verified from official record
TBF,Image Power,statistical,REF-B_fixed_ten_diagnostic,182,3.2252747252747254,1.5,8.0,1.6126373626373627,0.75,4.0,0.2480980557903635,0.2857142857142857,0.5,axial step verified from official record
TBF,Image Power,statistical,REF-C_fixed_disjoint_four_confirmatory,182,3.142857142857143,1.5,7.0,1.5714285714285714,0.75,3.5,0.24175824175824176,0.31868131868131866,0.5,axial step verified from official record
